array_sha256,denominator_included,extension_used,final_prefix,frame_id,initial_prefix,key_dependent_disclosure_bits_total,outcome_epsilon_ec,policy_id,policy_sha256,protocol_epsilon_ec_bound,public_control_bits_total,qualification_role,stage1_iterations,stage2_iterations,stage3_iterations,status,stratum_p,transcript_event_count,transcript_sha256,verification_attempts
19df58374a0e6cb0dfedecce9e5fd715d2ec2465f6106259e7a6039b0e093b11,True,False,32,nbldpc_formal_v5c_decoder_q1024_p20_development_010,32,384,5.421010862427522e-20,nbldpc_v5c_sched,641c745be27bfb9487fa99712a5866725f19c25fc57735fa58196d38cb324559,2.168404344971009e-19,705,development,2,0,0,verified_success,0.2,4,5f84546c6304f1dd1b8ba850383a265c0e79a680f7d26bd0ba27161ec4c2eeb1,1
abd8228a56ca483138341b66cd31f171609fc1ac04d7d1fe175187fa5d362378,True,False,32,nbldpc_formal_v5c_decoder_q1024_p20_development_011,32,384,5.421010862427522e-20,nbldpc_v5c_sched,641c745be27bfb9487fa99712a5866725f19c25fc57735fa58196d38cb324559,2.168404344971009e-19,705,development,3,0,0,verified_success,0.2,4,63189a29fb6467c17e70c8761b6ad870b5f29924a02c68e52a8baa5f4fccac9b,1
35d32ab51b7f8a333d3b005a6ffaa5a472377ab5aa985d05aceb204350aa368d,True,False,32,nbldpc_formal_v5c_decoder_q1024_p20_development_012,32,384,5.421010862427522e-20,nbldpc_v5c_sched,641c745be27bfb9487fa99712a5866725f19c25fc57735fa58196d38cb324559,2.168404344971009e-19,705,development,4,0,0,verified_success,0.2,4,51b4b5bd324ffbd6ce13692abef18e422868249290b70229a054a323f3ad6a4c,1
bbce32ade7db16aa4cc577497af7aae9c8d6f41724ebdc6682301e937fa62df4,True,False,32,nbldpc_formal_v5c_decoder_q1024_p20_development_013,32,384,5.421010862427522e-20,nbldpc_v5c_sched,641c745be27bfb9487fa99712a5866725f19c25fc57735fa58196d38cb324559,2.168404344971009e-19,705,development,4,0,0,verified_success,0.2,4,8d83d9c1d1f57b8b44f09d40cad777df688c8868f0df88c25ffb8a41f66d428f,1
0b36e6b03097d1cea45943cbb88a8c00c2ed8ee28d7b426462a1711d125a4ef6,True,True,40,nbldpc_formal_v5c_decoder_q1024_p20_development_014,32,400,,nbldpc_v5c_sched,641c745be27bfb9487fa99712a5866725f19c25fc57735fa58196d38cb324559,2.168404344971009e-19,4,development,12,12,0,decode_failed,0.2,6,9eeefa6c01d2f6b8fac9f56c139756e0ec5d11e6bac3e729a87525fd2a8fd0c4,0
345fe24a02454cc282f7c344c0ae778cb82a4b7b4827e002b64beaf25bb3d1b5,True,False,32,nbldpc_formal_v5c_decoder_q1024_p20_development_015,32,384,5.421010862427522e-20,nbldpc_v5c_sched,641c745be27bfb9487fa99712a5866725f19c25fc57735fa58196d38cb324559,2.168404344971009e-19,705,development,3,0,0,verified_success,0.2,4,d7f91d7e79e87369bfab3010ad3d6fe0ec0950e7d804b4f73e4e3aafc66e681a,1
7d083946f0a700439a1f3291623b9919fcf9de8b8857ee31fbe4839c8677cfa6,True,False,32,nbldpc_formal_v5c_decoder_q1024_p20_development_016,32,384,5.421010862427522e-20,nbldpc_v5c_sched,641c745be27bfb9487fa99712a5866725f19c25fc57735fa58196d38cb324559,2.168404344971009e-19,705,development,3,0,0,verified_success,0.2,4,ed781e3759f23e077b26c30e0e931aa939650e5550f1a20f03dcd04461ec285d,1
3df8daa477cac21b68835a43de992a9cfb58da9bae96e5167a21548ff91f807c,True,False,32,nbldpc_formal_v5c_decoder_q1024_p20_development_017,32,384,5.421010862427522e-20,nbldpc_v5c_sched,641c745be27bfb9487fa99712a5866725f19c25fc57735fa58196d38cb324559,2.168404344971009e-19,705,development,4,0,0,verified_success,0.2,4,8e28f7e7f0547d6d1bbd22b7030a868f932267dae92683de77577326c10b9dee,1
e4ca6e1fa32b073dbe3716bfc0888d57f01f7af690cfd83324324045ade63e10,True,False,32,nbldpc_formal_v5c_decoder_q1024_p20_development_018,32,384,5.421010862427522e-20,nbldpc_v5c_sched,641c745be27bfb9487fa99712a5866725f19c25fc57735fa58196d38cb324559,2.168404344971009e-19,705,development,3,0,0,verified_success,0.2,4,95fc059a167838a36c34fc85892c449519be1f6b79e21f640870cd130df3997c,1
685eec2cb63678e919c403e43f80adbff51ca069f6da01bd6aed325b81c859aa,True,False,32,nbldpc_formal_v5c_decoder_q1024_p20_development_019,32,384,5.421010862427522e-20,nbldpc_v5c_sched,641c745be27bfb9487fa99712a5866725f19c25fc57735fa58196d38cb324559,2.168404344971009e-19,705,development,1,0,0,verified_success,0.2,4,97e453d0866fbe76c8835a9093cffaa7fffefa7fe851f9df8c6f43bd6aa9647d,1
c30dad1061386de999e3d5c4a4e40661942f5932fc9e2b19da9e0d1655d05a89,True,False,32,nbldpc_formal_v5c_decoder_q1024_p20_development_020,32,384,5.421010862427522e-20,nbldpc_v5c_sched,641c745be27bfb9487fa99712a5866725f19c25fc57735fa58196d38cb324559,2.168404344971009e-19,705,development,2,0,0,verified_success,0.2,4,b5a587eb1f9ed6dfb16635d955efcfbbbd85084169f1df2010f6e51d5b7c3ee3,1
2c3f019671f1addca564962c03b54a84b3b5c036842beb2f87db0df66e9c580e,True,False,32,nbldpc_formal_v5c_decoder_q1024_p20_development_021,32,384,5.421010862427522e-20,nbldpc_v5c_sched,641c745be27bfb9487fa99712a5866725f19c25fc57735fa58196d38cb324559,2.168404344971009e-19,705,development,3,0,0,verified_success,0.2,4,d13aab11d5c0024644daeb11cbce5f609065fb238acad8cc8efbeb912c09ed5f,1
e04a5f3862c2acb6ce743174336bb9e187c1dd64ff13c9910fcbc909b2368fed,True,False,32,nbldpc_formal_v5c_decoder_q1024_p20_development_022,32,384,5.421010862427522e-20,nbldpc_v5c_sched,641c745be27bfb9487fa99712a5866725f19c25fc57735fa58196d38cb324559,2.168404344971009e-19,705,development,2,0,0,verified_success,0.2,4,ea90b3f5e6ecfe66f952f010e7b89174d2515eacd92d7a8e43b7c4c5b79f448d,1
d0a7867e628b28847feccff9a051cbbfd0cfeb878c00a88d3dda54d34591e3fa,True,False,32,nbldpc_formal_v5c_decoder_q1024_p20_development_023,32,384,5.421010862427522e-20,nbldpc_v5c_sched,641c745be27bfb9487fa99712a5866725f19c25fc57735fa58196d38cb324559,2.168404344971009e-19,705,development,3,0,0,verified_success,0.2,4,c420e7c5856bdd912e94f04c1630427ce6362856074719e757b8416df1ab7d28,1
f2e7ee0092be22b0064a8a7d949cb59bcddc2453b3b321ec684bd92c2447bea5,True,False,32,nbldpc_formal_v5c_decoder_q1024_p20_development_024,32,384,5.421010862427522e-20,nbldpc_v5c_sched,641c745be27bfb9487fa99712a5866725f19c25fc57735fa58196d38cb324559,2.168404344971009e-19,705,development,2,0,0,verified_success,0.2,4,4a321cd39410023b092367b902ef8eabd39e6d8c7f0069e991171ece8bfe6597,1
71376b24ad7550c2b1d66aea8ece59757bce9dd2ed9d18d473981d6c6f7b1c36,True,False,32,nbldpc_formal_v5c_decoder_q1024_p20_development_025,32,384,5.421010862427522e-20,nbldpc_v5c_sched,641c745be27bfb9487fa99712a5866725f19c25fc57735fa58196d38cb324559,2.168404344971009e-19,705,development,3,0,0,verified_success,0.2,4,e98a0564c70bbb1620e337df25615a98b3ed6fd7419f03b1f9e5f63cd1b20ced,1
96c4d7ef8b2180d8c8723686e5394b62af4a0a4b285a976552b8ee3e17d81524,True,False,32,nbldpc_formal_v5c_decoder_q1024_p20_development_026,32,384,5.421010862427522e-20,nbldpc_v5c_sched,641c745be27bfb9487fa99712a5866725f19c25fc57735fa58196d38cb324559,2.168404344971009e-19,705,development,3,0,0,verified_success,0.2,4,610d5130c8d8516279220aed927501f911401699315f3dea7138d3989508f6d6,1
1eb10db85ce143a7f018ae61419dccf01b40b6ed2a8b8d8cebca4716543c9d4b,True,False,32,nbldpc_formal_v5c_decoder_q1024_p20_development_027,32,384,5.421010862427522e-20,nbldpc_v5c_sched,641c745be27bfb9487fa99712a5866725f19c25fc57735fa58196d38cb324559,2.168404344971009e-19,705,development,4,0,0,verified_success,0.2,4,6c9305bc91d221d904cf4875273d0000b0ad5ca070cd4acee50a3ea7cf54601f,1
e1fc5a0e04907f30f58c2b38c78b286a35b08a04cec39aeb49a7092803769b8f,True,False,32,nbldpc_formal_v5c_decoder_q1024_p20_development_028,32,384,5.421010862427522e-20,nbldpc_v5c_sched,641c745be27bfb9487fa99712a5866725f19c25fc57735fa58196d38cb324559,2.168404344971009e-19,705,development,2,0,0,verified_success,0.2,4,d99e6226ac100a1eeeba8008811e17948fdbeed4ddc9adf084ab922eb3a8c78a,1
ce95b22b90792a34e54be881c90b88802ebbda58436527c29f7b750abc0342d0,True,False,32,nbldpc_formal_v5c_decoder_q1024_p20_development_029,32,384,5.421010862427522e-20,nbldpc_v5c_sched,641c745be27bfb9487fa99712a5866725f19c25fc57735fa58196d38cb324559,2.168404344971009e-19,705,development,2,0,0,verified_success,0.2,4,696ae465b2f678944f34a93f49e64eca803c0153cee0ce3545fa0cf22f0b0e8d,1
5d3f750f5a9048a02f1a1b4de3d3e72bab9c91f32a849cb6f6c529fa3dcd8f67,True,False,32,nbldpc_formal_v5c_decoder_q1024_p20_development_030,32,384,5.421010862427522e-20,nbldpc_v5c_sched,641c745be27bfb9487fa99712a5866725f19c25fc57735fa58196d38cb324559,2.168404344971009e-19,705,development,2,0,0,verified_success,0.2,4,19e8da9de79594a431b1235c564b93b91f47260ddd012ec9faac4405d9d44d90,1
40ef7630d31ee7118f1622836cafde551656a8b17cdb54456fd941c373d35754,True,False,32,nbldpc_formal_v5c_decoder_q1024_p20_development_031,32,384,5.421010862427522e-20,nbldpc_v5c_sched,641c745be27bfb9487fa99712a5866725f19c25fc57735fa58196d38cb324559,2.168404344971009e-19,705,development,1,0,0,verified_success,0.2,4,ea262248f0a942ea9817d2376a618c6d7acfa7703f5ba1ddf25f26daca53c340,1
f2ee0c27f26139644c87a1a767ab061216c3aea54c388b8259e3d9fb971ee329,True,False,32,nbldpc_formal_v5c_decoder_q1024_p20_development_032,32,384,5.421010862427522e-20,nbldpc_v5c_sched,641c745be27bfb9487fa99712a5866725f19c25fc57735fa58196d38cb324559,2.168404344971009e-19,705,development,2,0,0,verified_success,0.2,4,d01c28a78c42003ba4be757f06a39750f9297e27bea94e835abf2ceff8d4d9e7,1
be573e578b32d633170f9116041c61ef50ca13984c203c081624a99550eb73c6,True,False,32,nbldpc_formal_v5c_decoder_q1024_p20_development_033,32,384,5.421010862427522e-20,nbldpc_v5c_sched,641c745be27bfb9487fa99712a5866725f19c25fc57735fa58196d38cb324559,2.168404344971009e-19,705,development,3,0,0,verified_success,0.2,4,5bd5405ad92e04734fe76a6b9df1f0bd15b5e234abf291602147aafdf3eaa967,1
4adfa2f859d8aa300c8aa81e91e6a2dc6f8650a0cc38ae449cd26d09491b4254,True,False,32,nbldpc_formal_v5c_decoder_q1024_p20_development_034,32,384,5.421010862427522e-20,nbldpc_v5c_sched,641c745be27bfb9487fa99712a5866725f19c25fc57735fa58196d38cb324559,2.168404344971009e-19,705,development,3,0,0,verified_success,0.2,4,fcbd4839e142c7592a9605872ffdfb4983dcc8330cbfd06490b36b674c37edbb,1
50fbe253b2051c108309c8768d3ea2d0032d221f4e73ab17fef82447e823be33,True,False,32,nbldpc_formal_v5c_decoder_q1024_p20_development_035,32,384,5.421010862427522e-20,nbldpc_v5c_sched,641c745be27bfb9487fa99712a5866725f19c25fc57735fa58196d38cb324559,2.168404344971009e-19,705,development,3,0,0,verified_success,0.2,4,7b160433f5638379215fa34e930763f7234a3e84bcc796788a1b02d7ae07171c,1
e92f1f4212ca6b1f608125910c67b8ead05ebe2d4b18fc4e4801d42a6b93ed22,True,False,32,nbldpc_formal_v5c_decoder_q1024_p20_development_036,32,384,5.421010862427522e-20,nbldpc_v5c_sched,641c745be27bfb9487fa99712a5866725f19c25fc57735fa58196d38cb324559,2.168404344971009e-19,705,development,2,0,0,verified_success,0.2,4,7a2d9058da84aa3bbfc9a8b8d313ea22a606db82979674a5b4af99b541cb3c84,1
51ad8f4156149f4d34a4f15d58b550d008fe23a0d56304118039c9341c4a0aaf,True,False,32,nbldpc_formal_v5c_decoder_q1024_p20_development_037,32,384,5.421010862427522e-20,nbldpc_v5c_sched,641c745be27bfb9487fa99712a5866725f19c25fc57735fa58196d38cb324559,2.168404344971009e-19,705,development,2,0,0,verified_success,0.2,4,dbcda429ef6683b9a33d0f7881c7da0db88c5b97b6dad85a8a309c312b55ae03,1
7f1287c6d3656b140e652650f683956fa0f5d1790beef5bc27e3407119345944,True,False,32,nbldpc_formal_v5c_decoder_q1024_p20_development_038,32,384,5.421010862427522e-20,nbldpc_v5c_sched,641c745be27bfb9487fa99712a5866725f19c25fc57735fa58196d38cb324559,2.168404344971009e-19,705,development,2,0,0,verified_success,0.2,4,8d0791d6c4ffef8a05982b24dc6cb65b6233d733f77ff44009ceb51a82990f7e,1
95f2be20d14ac9396fd6c4fac02fcd18cea2e3a0dbe1cbf698f7118671b8b026,True,False,32,nbldpc_formal_v5c_decoder_q1024_p20_development_039,32,384,5.421010862427522e-20,nbldpc_v5c_sched,641c745be27bfb9487fa99712a5866725f19c25fc57735fa58196d38cb324559,2.168404344971009e-19,705,development,2,0,0,verified_success,0.2,4,d4b57fda4161575d17a26d4119664d55c76414872e3d54a52805b64b03c8067f,1
c159db78b1fe7c995e6ceff5af7c3f3ba8089c8f5322b24bb9f2718af83e4966,True,False,32,nbldpc_formal_v5c_decoder_q1024_p20_development_040,32,384,5.421010862427522e-20,nbldpc_v5c_sched,641c745be27bfb9487fa99712a5866725f19c25fc57735fa58196d38cb324559,2.168404344971009e-19,705,development,2,0,0,verified_success,0.2,4,9f41a9178dc89343346faf6cc260b903077066367917032c3d4cecec5a7498c4,1
26085be2a30255b680e9900c50107ff3f6728a45805cc87a9b064ed53eb881f8,True,False,32,nbldpc_formal_v5c_decoder_q1024_p20_development_041,32,384,5.421010862427522e-20,nbldpc_v5c_sched,641c745be27bfb9487fa99712a5866725f19c25fc57735fa58196d38cb324559,2.168404344971009e-19,705,development,5,0,0,verified_success,0.2,4,50215c2ea16dfdadbfb390546597c504c28a3a14f5ad1d889dfd31b6a90c316b,1
003c33f8b6d3ac18557836e8085ee789a8c0edf154ac194e92fb776d941cc7ce,True,False,32,nbldpc_formal_v5c_decoder_q1024_p20_development_042,32,384,5.421010862427522e-20,nbldpc_v5c_sched,641c745be27bfb9487fa99712a5866725f19c25fc57735fa58196d38cb324559,2.168404344971009e-19,705,development,3,0,0,verified_success,0.2,4,c864a0949e8959a2184b3d1f4457d3de219d6fb5ab20825b1a35cba907976ec8,1
e58ccbae0a982a9b2f68953ae836f19de1bdca30bfd0374adcbd420ada38045c,True,False,32,nbldpc_formal_v5c_decoder_q1024_p20_development_043,32,384,5.421010862427522e-20,nbldpc_v5c_sched,641c745be27bfb9487fa99712a5866725f19c25fc57735fa58196d38cb324559,2.168404344971009e-19,705,development,3,0,0,verified_success,0.2,4,882cf3b50d7a1521200153c0b1339dc448fbcff71dad30b6c2afefe0d6e18564,1
14add725850cf0968c21e7ef67d76c274f9a1f12053a486034a8a54d3b3c7f95,True,False,32,nbldpc_formal_v5c_decoder_q1024_p20_development_044,32,384,5.421010862427522e-20,nbldpc_v5c_sched,641c745be27bfb9487fa99712a5866725f19c25fc57735fa58196d38cb324559,2.168404344971009e-19,705,development,3,0,0,verified_success,0.2,4,fad62b0e63f5794f76a06fff1ae15ec82ee25a9e45fc8e67350dc42c2813bfc9,1
20dbe97a1a18fae6206235b8e954f903cf03fe0a1547d14b6166bc6073ca3582,True,False,32,nbldpc_formal_v5c_decoder_q1024_p20_development_045,32,384,5.421010862427522e-20,nbldpc_v5c_sched,641c745be27bfb9487fa99712a5866725f19c25fc57735fa58196d38cb324559,2.168404344971009e-19,705,development,2,0,0,verified_success,0.2,4,1e6245977cf927b12a20b5a5b9f06c72b24a6a1fbbc451d4dc150dafeea018af,1
ca9b046c6b314a02154cc61a4b1510d424e8d821bd336f774751dac042d0d220,True,False,32,nbldpc_formal_v5c_decoder_q1024_p20_development_046,32,384,5.421010862427522e-20,nbldpc_v5c_sched,641c745be27bfb9487fa99712a5866725f19c25fc57735fa58196d38cb324559,2.168404344971009e-19,705,development,3,0,0,verified_success,0.2,4,d72b13f89948db36ad270f195a8678b866a3289d6c2aff8e9b868ee058600d24,1
8ba13c72309fd0d748c3bec9f897590d0fdecf311111eb7fe89b07bee250cf86,True,False,32,nbldpc_formal_v5c_decoder_q1024_p20_development_047,32,384,5.421010862427522e-20,nbldpc_v5c_sched,641c745be27bfb9487fa99712a5866725f19c25fc57735fa58196d38cb324559,2.168404344971009e-19,705,development,3,0,0,verified_success,0.2,4,e40115a6cbe94d11271413e98a05cf145b5016084cce30a82926cabd66d42973,1
f3a547f93b6bc0a9cd4ee3e757d460364c0b95a0866c300de0330d5e445b2709,True,False,32,nbldpc_formal_v5c_decoder_q1024_p20_development_048,32,384,5.421010862427522e-20,nbldpc_v5c_sched,641c745be27bfb9487fa99712a5866725f19c25fc57735fa58196d38cb324559,2.168404344971009e-19,705,development,10,0,0,verified_success,0.2,4,18d38d86a3e4eff5bffbdb79f1a6c28a9cc304e8d9dc3aac621ee7c7f539f7b7,1
00efa23ad39678f6be5dc76fd85764db05e8b431c389e3e83261450fd0e98d5d,True,False,32,nbldpc_formal_v5c_decoder_q1024_p20_development_049,32,384,5.421010862427522e-20,nbldpc_v5c_sched,641c745be27bfb9487fa99712a5866725f19c25fc57735fa58196d38cb324559,2.168404344971009e-19,705,development,2,0,0,verified_success,0.2,4,baf8a5d48d9426d96c2596765e31c2ce3117883c877241a2b01007f57a4bf521,1
cdebe722641b0e853826231d6dc31e4240e2514d9257505b7f90e97251848d3b,True,False,32,nbldpc_formal_v5c_decoder_q1024_p20_development_050,32,384,5.421010862427522e-20,nbldpc_v5c_sched,641c745be27bfb9487fa99712a5866725f19c25fc57735fa58196d38cb324559,2.168404344971009e-19,705,development,3,0,0,verified_success,0.2,4,2510932fbe6ed681b8f28359ddac1895673ddf3d768a5e492b8cd0572776ea4c,1
fdc5d714c913378ad4d749a093064f78a6141edb7fdb4f3aa6476985cc7fdf42,True,False,32,nbldpc_formal_v5c_decoder_q1024_p20_development_051,32,384,5.421010862427522e-20,nbldpc_v5c_sched,641c745be27bfb9487fa99712a5866725f19c25fc57735fa58196d38cb324559,2.168404344971009e-19,705,development,3,0,0,verified_success,0.2,4,b5dea7b9356789bbd4c7f29244d7bc174e2d2ad4d9b45c3c4939a52b9332b020,1
985dd4553513811cea3d75c47deebc86a8ca12b6383072f3c223db6f65cdbfcc,True,False,32,nbldpc_formal_v5c_decoder_q1024_p20_development_052,32,384,5.421010862427522e-20,nbldpc_v5c_sched,641c745be27bfb9487fa99712a5866725f19c25fc57735fa58196d38cb324559,2.168404344971009e-19,705,development,4,0,0,verified_success,0.2,4,ce36ced77cee37b358717fd73d8e1e4fad0124cfbcc7a65c9f79405b3a9d5d68,1
fb07863adbbc34549b317451eaf585813b1b92a189123f421b9a83a2f87943b9,True,False,32,nbldpc_formal_v5c_decoder_q1024_p20_development_053,32,384,5.421010862427522e-20,nbldpc_v5c_sched,641c745be27bfb9487fa99712a5866725f19c25fc57735fa58196d38cb324559,2.168404344971009e-19,705,development,5,0,0,verified_success,0.2,4,955cc07488d0f44d8abea0fd4b09768f9c87dbb8a893a4fcb086965d7d8559e2,1
50fd5913be4eadf57cc5e2e3606937fa27e6c3b34a9c852c0737227783db255e,True,False,32,nbldpc_formal_v5c_decoder_q1024_p20_development_054,32,384,5.421010862427522e-20,nbldpc_v5c_sched,641c745be27bfb9487fa99712a5866725f19c25fc57735fa58196d38cb324559,2.168404344971009e-19,705,development,3,0,0,verified_success,0.2,4,578b250bde6ace507132547d290e3888b8938d05a74702fa6d59ce2893dd3695,1
facb73c8e4bf4623b858ff8d4bc4d6ba5175402a4f3b535af2c6ca929e005b81,True,False,32,nbldpc_formal_v5c_decoder_q1024_p20_development_055,32,384,5.421010862427522e-20,nbldpc_v5c_sched,641c745be27bfb9487fa99712a5866725f19c25fc57735fa58196d38cb324559,2.168404344971009e-19,705,development,3,0,0,verified_success,0.2,4,f6bb10f2f36977cf99bbe85b804d390e5476b868b1e670339d50ad4aa3a70015,1
c2bf176c6f70e03f86031d1066341be4854c4ac3213d4692d00d8ccb0a2c54bd,True,False,32,nbldpc_formal_v5c_decoder_q1024_p20_development_056,32,384,5.421010862427522e-20,nbldpc_v5c_sched,641c745be27bfb9487fa99712a5866725f19c25fc57735fa58196d38cb324559,2.168404344971009e-19,705,development,2,0,0,verified_success,0.2,4,d11114c8c8405b92bae3770615fd8066d09a7dfe2c95324601bc36374ea2a470,1
9a70b8c31e370631a9edf9ebf07e546ba1169b9a9e7c70c50dc0dba42e762851,True,False,32,nbldpc_formal_v5c_decoder_q1024_p20_development_057,32,384,5.421010862427522e-20,nbldpc_v5c_sched,641c745be27bfb9487fa99712a5866725f19c25fc57735fa58196d38cb324559,2.168404344971009e-19,705,development,3,0,0,verified_success,0.2,4,ddeb896a56cbdbc0e588c327c9865d93cf33bbe70622590a9dc58be4d6e38c3b,1
6e320e373a6c8f5ee0b26f23030cecc08c4baa211b8c5018042fb8ffbea6d402,True,False,32,nbldpc_formal_v5c_decoder_q1024_p20_development_058,32,384,5.421010862427522e-20,nbldpc_v5c_sched,641c745be27bfb9487fa99712a5866725f19c25fc57735fa58196d38cb324559,2.168404344971009e-19,705,development,5,0,0,verified_success,0.2,4,dffeafaa7a178dcfb285750c6c20ac282112d6a006d006c87f88d2c921ffd618,1
dfebfcc9361548c550ba2d2303c0cfda47faa575c698fdb9e065d466da9b8cc7,True,False,32,nbldpc_formal_v5c_decoder_q1024_p20_development_059,32,384,5.421010862427522e-20,nbldpc_v5c_sched,641c745be27bfb9487fa99712a5866725f19c25fc57735fa58196d38cb324559,2.168404344971009e-19,705,development,6,0,0,verified_success,0.2,4,3a608882ef5266fa5f40902e071386e48854c2259d594faf17f60803c7576b15,1
3388c2952b92e305c7b30a590c52f3e5a11fabd4dcbca168d22255c0da91b363,True,False,32,nbldpc_formal_v5c_decoder_q1024_p20_development_060,32,384,5.421010862427522e-20,nbldpc_v5c_sched,641c745be27bfb9487fa99712a5866725f19c25fc57735fa58196d38cb324559,2.168404344971009e-19,705,development,3,0,0,verified_success,0.2,4,fdbc5b630dceb35182cb3afc02c287b7d70620a22b176b918001d46adee0db0b,1
35921c1a7e0f346f39b2e1c134180d76ab9c85da8209f27ca051ea2666340ae9,True,False,32,nbldpc_formal_v5c_decoder_q1024_p20_development_061,32,384,5.421010862427522e-20,nbldpc_v5c_sched,641c745be27bfb9487fa99712a5866725f19c25fc57735fa58196d38cb324559,2.168404344971009e-19,705,development,4,0,0,verified_success,0.2,4,26d86146902bf6346a04ed2d5e9dbf0c90e9c3df8550273ac98aa4e01717f876,1
