frame_id,pair_idx,alice_symbol,bob_symbol,dimension,n_eff_pairs,processing_rule_version,pairing_path_tag
4,62,3,3,8,512,synthetic_qary_symmetric_v1,synthetic
4,63,0,0,8,512,synthetic_qary_symmetric_v1,synthetic
5,0,6,6,8,512,synthetic_qary_symmetric_v1,synthetic
5,1,0,0,8,512,synthetic_qary_symmetric_v1,synthetic
5,2,2,2,8,512,synthetic_qary_symmetric_v1,synthetic
5,3,4,4,8,512,synthetic_qary_symmetric_v1,synthetic
5,4,6,6,8,512,synthetic_qary_symmetric_v1,synthetic
5,5,7,7,8,512,synthetic_qary_symmetric_v1,synthetic
5,6,3,3,8,512,synthetic_qary_symmetric_v1,synthetic
5,7,1,1,8,512,synthetic_qary_symmetric_v1,synthetic
5,8,1,1,8,512,synthetic_qary_symmetric_v1,synthetic
5,9,7,7,8,512,synthetic_qary_symmetric_v1,synthetic
5,10,6,6,8,512,synthetic_qary_symmetric_v1,synthetic
5,11,7,7,8,512,synthetic_qary_symmetric_v1,synthetic
5,12,5,5,8,512,synthetic_qary_symmetric_v1,synthetic
5,13,2,2,8,512,synthetic_qary_symmetric_v1,synthetic
5,14,0,0,8,512,synthetic_qary_symmetric_v1,synthetic
5,15,1,1,8,512,synthetic_qary_symmetric_v1,synthetic
5,16,7,7,8,512,synthetic_qary_symmetric_v1,synthetic
5,17,3,3,8,512,synthetic_qary_symmetric_v1,synthetic
5,18,2,2,8,512,synthetic_qary_symmetric_v1,synthetic
5,19,2,2,8,512,synthetic_qary_symmetric_v1,synthetic
5,20,0,0,8,512,synthetic_qary_symmetric_v1,synthetic
5,21,0,0,8,512,synthetic_qary_symmetric_v1,synthetic
5,22,3,3,8,512,synthetic_qary_symmetric_v1,synthetic
5,23,0,0,8,512,synthetic_qary_symmetric_v1,synthetic
5,24,0,0,8,512,synthetic_qary_symmetric_v1,synthetic
5,25,4,4,8,512,synthetic_qary_symmetric_v1,synthetic
5,26,2,2,8,512,synthetic_qary_symmetric_v1,synthetic
5,27,5,5,8,512,synthetic_qary_symmetric_v1,synthetic
5,28,7,7,8,512,synthetic_qary_symmetric_v1,synthetic
5,29,7,7,8,512,synthetic_qary_symmetric_v1,synthetic
5,30,5,5,8,512,synthetic_qary_symmetric_v1,synthetic
5,31,0,0,8,512,synthetic_qary_symmetric_v1,synthetic
5,32,3,3,8,512,synthetic_qary_symmetric_v1,synthetic
5,33,5,5,8,512,synthetic_qary_symmetric_v1,synthetic
5,34,6,6,8,512,synthetic_qary_symmetric_v1,synthetic
5,35,5,5,8,512,synthetic_qary_symmetric_v1,synthetic
5,36,7,7,8,512,synthetic_qary_symmetric_v1,synthetic
5,37,4,4,8,512,synthetic_qary_symmetric_v1,synthetic
5,38,7,1,8,512,synthetic_qary_symmetric_v1,synthetic
5,39,0,0,8,512,synthetic_qary_symmetric_v1,synthetic
5,40,3,5,8,512,synthetic_qary_symmetric_v1,synthetic
5,41,6,6,8,512,synthetic_qary_symmetric_v1,synthetic
5,42,0,0,8,512,synthetic_qary_symmetric_v1,synthetic
5,43,5,5,8,512,synthetic_qary_symmetric_v1,synthetic
5,44,7,7,8,512,synthetic_qary_symmetric_v1,synthetic
5,45,4,4,8,512,synthetic_qary_symmetric_v1,synthetic
5,46,1,1,8,512,synthetic_qary_symmetric_v1,synthetic
5,47,7,5,8,512,synthetic_qary_symmetric_v1,synthetic
5,48,4,4,8,512,synthetic_qary_symmetric_v1,synthetic
5,49,0,0,8,512,synthetic_qary_symmetric_v1,synthetic
5,50,0,0,8,512,synthetic_qary_symmetric_v1,synthetic
5,51,5,5,8,512,synthetic_qary_symmetric_v1,synthetic
5,52,7,7,8,512,synthetic_qary_symmetric_v1,synthetic
5,53,3,3,8,512,synthetic_qary_symmetric_v1,synthetic
5,54,2,2,8,512,synthetic_qary_symmetric_v1,synthetic
5,55,2,2,8,512,synthetic_qary_symmetric_v1,synthetic
5,56,0,0,8,512,synthetic_qary_symmetric_v1,synthetic
5,57,7,7,8,512,synthetic_qary_symmetric_v1,synthetic
5,58,5,5,8,512,synthetic_qary_symmetric_v1,synthetic
5,59,6,6,8,512,synthetic_qary_symmetric_v1,synthetic
5,60,6,6,8,512,synthetic_qary_symmetric_v1,synthetic
5,61,3,3,8,512,synthetic_qary_symmetric_v1,synthetic
5,62,2,2,8,512,synthetic_qary_symmetric_v1,synthetic
5,63,5,5,8,512,synthetic_qary_symmetric_v1,synthetic
6,0,2,2,8,512,synthetic_qary_symmetric_v1,synthetic
6,1,5,5,8,512,synthetic_qary_symmetric_v1,synthetic
6,2,1,1,8,512,synthetic_qary_symmetric_v1,synthetic
6,3,0,0,8,512,synthetic_qary_symmetric_v1,synthetic
6,4,2,2,8,512,synthetic_qary_symmetric_v1,synthetic
6,5,1,1,8,512,synthetic_qary_symmetric_v1,synthetic
6,6,6,6,8,512,synthetic_qary_symmetric_v1,synthetic
6,7,1,1,8,512,synthetic_qary_symmetric_v1,synthetic
6,8,4,4,8,512,synthetic_qary_symmetric_v1,synthetic
6,9,1,1,8,512,synthetic_qary_symmetric_v1,synthetic
6,10,6,6,8,512,synthetic_qary_symmetric_v1,synthetic
6,11,5,4,8,512,synthetic_qary_symmetric_v1,synthetic
6,12,7,7,8,512,synthetic_qary_symmetric_v1,synthetic
6,13,7,7,8,512,synthetic_qary_symmetric_v1,synthetic
6,14,1,1,8,512,synthetic_qary_symmetric_v1,synthetic
6,15,2,2,8,512,synthetic_qary_symmetric_v1,synthetic
6,16,6,6,8,512,synthetic_qary_symmetric_v1,synthetic
6,17,5,5,8,512,synthetic_qary_symmetric_v1,synthetic
6,18,6,4,8,512,synthetic_qary_symmetric_v1,synthetic
6,19,0,1,8,512,synthetic_qary_symmetric_v1,synthetic
6,20,5,5,8,512,synthetic_qary_symmetric_v1,synthetic
6,21,6,6,8,512,synthetic_qary_symmetric_v1,synthetic
6,22,0,0,8,512,synthetic_qary_symmetric_v1,synthetic
6,23,6,6,8,512,synthetic_qary_symmetric_v1,synthetic
6,24,6,6,8,512,synthetic_qary_symmetric_v1,synthetic
6,25,0,0,8,512,synthetic_qary_symmetric_v1,synthetic
6,26,7,7,8,512,synthetic_qary_symmetric_v1,synthetic
6,27,0,0,8,512,synthetic_qary_symmetric_v1,synthetic
6,28,4,4,8,512,synthetic_qary_symmetric_v1,synthetic
6,29,4,4,8,512,synthetic_qary_symmetric_v1,synthetic
6,30,6,6,8,512,synthetic_qary_symmetric_v1,synthetic
6,31,6,6,8,512,synthetic_qary_symmetric_v1,synthetic
6,32,3,3,8,512,synthetic_qary_symmetric_v1,synthetic
6,33,5,5,8,512,synthetic_qary_symmetric_v1,synthetic
6,34,1,7,8,512,synthetic_qary_symmetric_v1,synthetic
6,35,5,5,8,512,synthetic_qary_symmetric_v1,synthetic
