source_tag,frame_id,raw_ser,status,reason,iterations,exact_correct
type2_1p5M_20260121_183806,2457,0.26953125,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,2458,0.26171875,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,2459,0.28125,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,2460,0.24609375,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,2461,0.2734375,syndrome_consistent,exact_correct,3,True
type2_1p5M_20260121_183806,2462,0.3046875,syndrome_consistent,exact_correct,10,True
type2_1p5M_20260121_183806,2463,0.23828125,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,2464,0.296875,syndrome_consistent,exact_correct,7,True
type2_1p5M_20260121_183806,2465,0.28125,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,2466,0.2578125,syndrome_consistent,exact_correct,6,True
type2_1p5M_20260121_183806,2467,0.234375,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,2468,0.28515625,syndrome_consistent,exact_correct,8,True
type2_1p5M_20260121_183806,2469,0.23046875,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,2470,0.30859375,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,2471,0.27734375,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,2472,0.29296875,syndrome_consistent,exact_correct,6,True
type2_1p5M_20260121_183806,2473,0.2421875,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,2474,0.18359375,syndrome_consistent,exact_correct,3,True
type2_1p5M_20260121_183806,2475,0.25390625,syndrome_consistent,exact_correct,6,True
type2_1p5M_20260121_183806,2476,0.2421875,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,2477,0.22265625,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,2478,0.26171875,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,2479,0.265625,syndrome_consistent,exact_correct,6,True
type2_1p5M_20260121_183806,2480,0.203125,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,2481,0.2734375,syndrome_consistent,exact_correct,6,True
type2_1p5M_20260121_183806,2482,0.3203125,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,2483,0.19140625,syndrome_consistent,exact_correct,3,True
type2_1p5M_20260121_183806,2484,0.2734375,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,2485,0.23828125,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,2486,0.2265625,syndrome_consistent,exact_correct,6,True
type2_1p5M_20260121_183806,2487,0.32421875,syndrome_consistent,exact_correct,7,True
type2_1p5M_20260121_183806,2488,0.2734375,syndrome_consistent,exact_correct,6,True
type2_1p5M_20260121_183806,2489,0.25,syndrome_consistent,exact_correct,6,True
type2_1p5M_20260121_183806,2490,0.28125,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,2491,0.23046875,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,2492,0.1953125,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,2493,0.23828125,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,2494,0.2421875,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,2495,0.29296875,syndrome_consistent,exact_correct,6,True
type2_1p5M_20260121_183806,2496,0.22265625,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,2497,0.26171875,syndrome_consistent,exact_correct,6,True
type2_1p5M_20260121_183806,2498,0.2890625,syndrome_consistent,exact_correct,8,True
type2_1p5M_20260121_183806,2499,0.21484375,syndrome_consistent,exact_correct,3,True
type2_1p5M_20260121_183806,2500,0.234375,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,2501,0.2734375,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,2502,0.25390625,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,2503,0.2109375,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,2504,0.23828125,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,2505,0.23828125,syndrome_consistent,exact_correct,6,True
type2_1p5M_20260121_183806,2506,0.23046875,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,2507,0.26953125,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,2508,0.26171875,syndrome_consistent,exact_correct,9,True
type2_1p5M_20260121_183806,2509,0.2890625,syndrome_consistent,exact_correct,6,True
type2_1p5M_20260121_183806,2510,0.23828125,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,2511,0.29296875,syndrome_consistent,exact_correct,8,True
type2_1p5M_20260121_183806,2512,0.2734375,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,2513,0.26953125,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,2514,0.26171875,syndrome_consistent,exact_correct,7,True
type2_1p5M_20260121_183806,2515,0.26171875,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,2516,0.30078125,decode_failed,iteration_limit,100,False
type2_1p5M_20260121_183806,2517,0.28125,syndrome_consistent,exact_correct,6,True
type2_1p5M_20260121_183806,2518,0.2421875,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,2519,0.23828125,syndrome_consistent,exact_correct,10,True
type2_1p5M_20260121_183806,2520,0.26171875,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,2521,0.25,decode_failed,iteration_limit,100,False
type2_1p5M_20260121_183806,2522,0.2578125,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,2523,0.1875,syndrome_consistent,exact_correct,2,True
type2_1p5M_20260121_183806,2524,0.26171875,syndrome_consistent,exact_correct,8,True
type2_1p5M_20260121_183806,2525,0.31640625,syndrome_consistent,exact_correct,9,True
type2_1p5M_20260121_183806,2526,0.27734375,syndrome_consistent,exact_correct,6,True
type2_1p5M_20260121_183806,2527,0.23828125,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,2528,0.265625,syndrome_consistent,exact_correct,10,True
type2_1p5M_20260121_183806,2529,0.2421875,syndrome_consistent,exact_correct,8,True
type2_1p5M_20260121_183806,2530,0.23828125,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,2531,0.29296875,syndrome_consistent,exact_correct,7,True
type2_1p5M_20260121_183806,2532,0.23828125,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,2533,0.20703125,syndrome_consistent,exact_correct,3,True
type2_1p5M_20260121_183806,2534,0.2578125,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,2535,0.24609375,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,2536,0.203125,syndrome_consistent,exact_correct,3,True
type2_1p5M_20260121_183806,2537,0.26953125,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,2538,0.22265625,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,2539,0.2265625,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,2540,0.23828125,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,2541,0.2265625,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,2542,0.24609375,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,2543,0.28125,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,2544,0.25390625,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,2545,0.25390625,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,2546,0.2734375,syndrome_consistent,exact_correct,8,True
type2_1p5M_20260121_183806,2547,0.28515625,syndrome_consistent,exact_correct,6,True
type2_1p5M_20260121_183806,2548,0.2734375,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,2549,0.2734375,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,2550,0.25,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,2551,0.26171875,syndrome_consistent,exact_correct,7,True
type2_1p5M_20260121_183806,2552,0.23046875,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,2553,0.25,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,2554,0.234375,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,2555,0.25,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,2556,0.234375,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,2557,0.33203125,syndrome_consistent,exact_correct,10,True
type2_1p5M_20260121_183806,2558,0.25,syndrome_consistent,exact_correct,8,True
type2_1p5M_20260121_183806,2559,0.2578125,decode_failed,iteration_limit,100,False
type2_1p5M_20260121_183806,2560,0.2578125,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,2561,0.296875,syndrome_consistent,exact_correct,9,True
type2_1p5M_20260121_183806,2562,0.25,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,2563,0.234375,syndrome_consistent,exact_correct,7,True
type2_1p5M_20260121_183806,2564,0.23046875,syndrome_consistent,exact_correct,6,True
type2_1p5M_20260121_183806,2565,0.2734375,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,2566,0.23046875,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,2567,0.25,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,2568,0.203125,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,2569,0.28125,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,2570,0.2578125,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,2571,0.2578125,syndrome_consistent,exact_correct,7,True
type2_1p5M_20260121_183806,2572,0.21875,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,2573,0.23828125,syndrome_consistent,exact_correct,6,True
type2_1p5M_20260121_183806,2574,0.25390625,syndrome_consistent,exact_correct,6,True
type2_1p5M_20260121_183806,2575,0.28125,syndrome_consistent,exact_correct,6,True
type2_1p5M_20260121_183806,2576,0.26171875,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,2577,0.2265625,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,2578,0.2734375,syndrome_consistent,exact_correct,8,True
type2_1p5M_20260121_183806,2579,0.23046875,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,2580,0.1953125,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,2581,0.234375,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,2582,0.234375,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,2583,0.2421875,syndrome_consistent,exact_correct,7,True
type2_1p5M_20260121_183806,2584,0.26171875,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,2585,0.2578125,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,2586,0.2890625,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,2587,0.26171875,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,2588,0.2265625,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,2589,0.21484375,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,2590,0.29296875,syndrome_consistent,exact_correct,8,True
type2_1p5M_20260121_183806,2591,0.28515625,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,2592,0.27734375,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,2593,0.23046875,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,2594,0.23828125,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,2595,0.26953125,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,2596,0.26953125,syndrome_consistent,exact_correct,6,True
type2_1p5M_20260121_183806,2597,0.25,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,2598,0.23828125,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,2599,0.2578125,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,2600,0.25390625,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,2601,0.25390625,syndrome_consistent,exact_correct,6,True
type2_1p5M_20260121_183806,2602,0.25390625,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,2603,0.24609375,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,2604,0.23046875,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,2605,0.2734375,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,2606,0.23828125,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,2607,0.30078125,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,2608,0.28125,syndrome_consistent,exact_correct,6,True
type2_1p5M_20260121_183806,2609,0.23828125,syndrome_consistent,exact_correct,6,True
type2_1p5M_20260121_183806,2610,0.25,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,2611,0.26171875,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,2612,0.22265625,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,2613,0.2109375,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,2614,0.27734375,syndrome_consistent,exact_correct,7,True
type2_1p5M_20260121_183806,2615,0.20703125,syndrome_consistent,exact_correct,3,True
type2_1p5M_20260121_183806,2616,0.2578125,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,2617,0.234375,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,2618,0.2265625,syndrome_consistent,exact_correct,6,True
type2_1p5M_20260121_183806,2619,0.29296875,syndrome_consistent,exact_correct,7,True
type2_1p5M_20260121_183806,2620,0.28125,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,2621,0.23046875,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,2622,0.28515625,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,2623,0.23828125,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,2624,0.26171875,syndrome_consistent,exact_correct,6,True
type2_1p5M_20260121_183806,2625,0.265625,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,2626,0.23828125,syndrome_consistent,exact_correct,6,True
type2_1p5M_20260121_183806,2627,0.28515625,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,2628,0.265625,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,2629,0.21875,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,2630,0.29296875,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,2631,0.29296875,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,2632,0.22265625,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,2633,0.28125,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,2634,0.2890625,syndrome_consistent,exact_correct,7,True
type2_1p5M_20260121_183806,2635,0.33203125,syndrome_consistent,exact_correct,10,True
type2_1p5M_20260121_183806,2636,0.23046875,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,2637,0.25,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,2638,0.26953125,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,2639,0.28125,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,2640,0.25390625,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,2641,0.2109375,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,2642,0.234375,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,2643,0.234375,syndrome_consistent,exact_correct,3,True
type2_1p5M_20260121_183806,2644,0.26171875,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,2645,0.22265625,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,2646,0.2578125,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,2647,0.2578125,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,2648,0.25390625,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,2649,0.265625,syndrome_consistent,exact_correct,11,True
type2_1p5M_20260121_183806,2650,0.265625,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,2651,0.26171875,syndrome_consistent,exact_correct,7,True
type2_1p5M_20260121_183806,2652,0.21875,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,2653,0.27734375,syndrome_consistent,exact_correct,7,True
type2_1p5M_20260121_183806,2654,0.30078125,syndrome_consistent,exact_correct,6,True
type2_1p5M_20260121_183806,2655,0.25390625,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,2656,0.25,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,2657,0.22265625,syndrome_consistent,exact_correct,6,True
type2_1p5M_20260121_183806,2658,0.2734375,syndrome_consistent,exact_correct,7,True
type2_1p5M_20260121_183806,2659,0.26953125,syndrome_consistent,exact_correct,6,True
type2_1p5M_20260121_183806,2660,0.23828125,syndrome_consistent,exact_correct,3,True
type2_1p5M_20260121_183806,2661,0.28515625,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,2662,0.24609375,syndrome_consistent,exact_correct,6,True
type2_1p5M_20260121_183806,2663,0.23046875,syndrome_consistent,exact_correct,3,True
type2_1p5M_20260121_183806,2664,0.26953125,syndrome_consistent,exact_correct,6,True
type2_1p5M_20260121_183806,2665,0.26171875,syndrome_consistent,exact_correct,9,True
type2_1p5M_20260121_183806,2666,0.23046875,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,2667,0.2265625,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,2668,0.25390625,syndrome_consistent,exact_correct,7,True
type2_1p5M_20260121_183806,2669,0.25,syndrome_consistent,exact_correct,6,True
type2_1p5M_20260121_183806,2670,0.27734375,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,2671,0.24609375,syndrome_consistent,exact_correct,6,True
type2_1p5M_20260121_183806,2672,0.2265625,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,2673,0.3125,syndrome_consistent,exact_correct,6,True
type2_1p5M_20260121_183806,2674,0.2578125,syndrome_consistent,exact_correct,7,True
type2_1p5M_20260121_183806,2675,0.23828125,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,2676,0.234375,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,2677,0.26171875,syndrome_consistent,exact_correct,8,True
type2_1p5M_20260121_183806,2678,0.26953125,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,2679,0.21875,syndrome_consistent,exact_correct,3,True
type2_1p5M_20260121_183806,2680,0.19140625,syndrome_consistent,exact_correct,3,True
type2_1p5M_20260121_183806,2681,0.234375,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,2682,0.27734375,syndrome_consistent,exact_correct,7,True
type2_1p5M_20260121_183806,2683,0.30078125,syndrome_consistent,exact_correct,11,True
type2_1p5M_20260121_183806,2684,0.265625,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,2685,0.21484375,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,2686,0.2734375,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,2687,0.26171875,syndrome_consistent,exact_correct,8,True
type2_1p5M_20260121_183806,2688,0.25390625,syndrome_consistent,exact_correct,6,True
type2_1p5M_20260121_183806,2689,0.21875,syndrome_consistent,exact_correct,3,True
type2_1p5M_20260121_183806,2690,0.27734375,syndrome_consistent,exact_correct,8,True
type2_1p5M_20260121_183806,2691,0.23828125,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,2692,0.25,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,2693,0.2265625,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,2694,0.2578125,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,2695,0.29296875,syndrome_consistent,exact_correct,12,True
type2_1p5M_20260121_183806,2696,0.28515625,syndrome_consistent,exact_correct,6,True
type2_1p5M_20260121_183806,2697,0.23828125,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,2698,0.26953125,syndrome_consistent,exact_correct,11,True
type2_1p5M_20260121_183806,2699,0.21484375,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,2700,0.22265625,syndrome_consistent,exact_correct,3,True
type2_1p5M_20260121_183806,2701,0.2421875,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,2702,0.26953125,syndrome_consistent,exact_correct,6,True
type2_1p5M_20260121_183806,2703,0.2421875,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,2704,0.234375,syndrome_consistent,exact_correct,3,True
type2_1p5M_20260121_183806,2705,0.25,syndrome_consistent,exact_correct,6,True
type2_1p5M_20260121_183806,2706,0.25390625,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,2707,0.26953125,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,2708,0.2578125,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,2709,0.234375,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,2710,0.21484375,syndrome_consistent,exact_correct,3,True
type2_1p5M_20260121_183806,2711,0.26171875,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,2712,0.2734375,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,2713,0.2421875,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,2714,0.234375,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,2715,0.26171875,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,2716,0.2421875,syndrome_consistent,exact_correct,8,True
type2_1p5M_20260121_183806,2717,0.26171875,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,2718,0.23046875,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,2719,0.29296875,syndrome_consistent,exact_correct,6,True
type2_1p5M_20260121_183806,2720,0.29296875,syndrome_consistent,exact_correct,6,True
type2_1p5M_20260121_183806,2721,0.26171875,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,2722,0.2578125,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,2723,0.24609375,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,2724,0.3046875,syndrome_consistent,exact_correct,7,True
type2_1p5M_20260121_183806,2725,0.28515625,syndrome_consistent,exact_correct,7,True
type2_1p5M_20260121_183806,2726,0.234375,decode_failed,iteration_limit,100,False
type2_1p5M_20260121_183806,2727,0.234375,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,2728,0.2734375,syndrome_consistent,exact_correct,6,True
type2_1p5M_20260121_183806,2729,0.25390625,syndrome_consistent,exact_correct,7,True
type2_1p5M_20260121_183806,2730,0.30078125,syndrome_consistent,exact_correct,8,True
type2_1p5M_20260121_183806,2731,0.30078125,syndrome_consistent,exact_correct,10,True
type2_1p5M_20260121_183806,2732,0.26953125,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,2733,0.25390625,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,2734,0.2265625,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,2735,0.265625,syndrome_consistent,exact_correct,6,True
type2_1p5M_20260121_183806,2736,0.27734375,syndrome_consistent,exact_correct,6,True
type2_1p5M_20260121_183806,2737,0.25390625,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,2738,0.234375,syndrome_consistent,exact_correct,3,True
type2_1p5M_20260121_183806,2739,0.28125,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,2740,0.2890625,syndrome_consistent,exact_correct,7,True
type2_1p5M_20260121_183806,2741,0.265625,syndrome_consistent,exact_correct,8,True
type2_1p5M_20260121_183806,2742,0.2578125,syndrome_consistent,exact_correct,4,True
type2_1p5M_20260121_183806,2743,0.296875,syndrome_consistent,exact_correct,5,True
type2_1p5M_20260121_183806,2744,0.18359375,syndrome_consistent,exact_correct,3,True
type2_1p5M_20260121_183806,2745,0.21875,syndrome_consistent,exact_correct,3,True
type2_1p5M_20260121_183806,2746,0.265625,syndrome_consistent,exact_correct,6,True
type2_1p5M_20260121_183806,2747,0.234375,syndrome_consistent,exact_correct,5,True
