array_sha256,denominator_included,extension_used,final_prefix,frame_id,initial_prefix,key_dependent_disclosure_bits_total,outcome_epsilon_ec,policy_id,policy_sha256,protocol_epsilon_ec_bound,public_control_bits_total,qualification_role,stage1_iterations,stage2_iterations,stage3_iterations,status,stratum_p,transcript_event_count,transcript_sha256,verification_attempts
0298eb371a19df12af6064861f0d12844d2c80d693bdbf4366a852fee48faae4,True,False,32,nbldpc_formal_v5d_post_q1024_p20_development_014,32,384,5.421010862427522e-20,nbldpc_v5d_sched_post,8381d00576dad3452efce08eddc8d12b07071a43c115d19cabb7b3be63d37cc7,2.168404344971009e-19,705,development,3,0,0,verified_success,0.2,4,96efc3bab0cd371bd98b967cf72dffc132197979c4aaf4066c0afb5ddeb91281,1
7228881acf3c6acf3a28f274ed7995d212df1a57ee6e2e39d53cbfedae6ab268,True,False,32,nbldpc_formal_v5d_post_q1024_p20_development_015,32,384,5.421010862427522e-20,nbldpc_v5d_sched_post,8381d00576dad3452efce08eddc8d12b07071a43c115d19cabb7b3be63d37cc7,2.168404344971009e-19,705,development,3,0,0,verified_success,0.2,4,f8985e2e8380ca6df1705e01e480b79f84e4baea5512e53b09b515920337e6d1,1
69216946918757aeffd3fdb0bded5cafd8c6b77a00c367af5aececf9a5946082,True,False,32,nbldpc_formal_v5d_post_q1024_p20_development_016,32,384,5.421010862427522e-20,nbldpc_v5d_sched_post,8381d00576dad3452efce08eddc8d12b07071a43c115d19cabb7b3be63d37cc7,2.168404344971009e-19,705,development,2,0,0,verified_success,0.2,4,b19d7599c5e65c63615036b862c5dacfec8751a2a3d6f8acab659b14f2d3e74a,1
3b1a9ac6734d6fd3bd75e9032ea924d6b4d54b111c043bff295169b81d9c1797,True,False,32,nbldpc_formal_v5d_post_q1024_p20_development_017,32,384,5.421010862427522e-20,nbldpc_v5d_sched_post,8381d00576dad3452efce08eddc8d12b07071a43c115d19cabb7b3be63d37cc7,2.168404344971009e-19,705,development,3,0,0,verified_success,0.2,4,7d0b4cdf2588f05461572905ac19d3a105fef7f8e4a5f5bd74426c72962c508f,1
38a91edb24d49fbe3567765903e5ab500246a14238bd1525be7a0a9d7c2a5540,True,False,32,nbldpc_formal_v5d_post_q1024_p20_development_018,32,384,5.421010862427522e-20,nbldpc_v5d_sched_post,8381d00576dad3452efce08eddc8d12b07071a43c115d19cabb7b3be63d37cc7,2.168404344971009e-19,705,development,2,0,0,verified_success,0.2,4,bde0d04c22e53a32856acd245e082afecd6b2d5a53d106fd50348a7214eac07f,1
546991d123e27634f42ab2d4e6742de30fe876a446de108b23f33bd67d60459a,True,False,32,nbldpc_formal_v5d_post_q1024_p20_development_019,32,384,5.421010862427522e-20,nbldpc_v5d_sched_post,8381d00576dad3452efce08eddc8d12b07071a43c115d19cabb7b3be63d37cc7,2.168404344971009e-19,705,development,3,0,0,verified_success,0.2,4,1c30adb3b374650a888bae6e091622081700ed6f1cdea5f84eb8a136405f6668,1
9b9acc7e94b938ad3a669d5d90930b22a5784d679f18cea8548a86d059634d5f,True,False,32,nbldpc_formal_v5d_post_q1024_p20_development_020,32,384,5.421010862427522e-20,nbldpc_v5d_sched_post,8381d00576dad3452efce08eddc8d12b07071a43c115d19cabb7b3be63d37cc7,2.168404344971009e-19,705,development,4,0,0,verified_success,0.2,4,de5bd70414b45eaf3e270ce899f65bcec47fe8c60c539a1171917663c25e6859,1
dd2e9466254c056689f14868cb467e39afcaad06510fede30a8e9bf94313cf3a,True,False,32,nbldpc_formal_v5d_post_q1024_p20_development_021,32,384,5.421010862427522e-20,nbldpc_v5d_sched_post,8381d00576dad3452efce08eddc8d12b07071a43c115d19cabb7b3be63d37cc7,2.168404344971009e-19,705,development,2,0,0,verified_success,0.2,4,5b6da8c663ecf9fe126a1f5d63b8b37f254148574dbb70f3fb34140671e6c7b9,1
682e0d79a0ddb59b485e8c3cae47e94311b1131f4ae60d6e49db22d001177fc1,True,False,32,nbldpc_formal_v5d_post_q1024_p20_development_022,32,384,5.421010862427522e-20,nbldpc_v5d_sched_post,8381d00576dad3452efce08eddc8d12b07071a43c115d19cabb7b3be63d37cc7,2.168404344971009e-19,705,development,2,0,0,verified_success,0.2,4,f8110d2f1ea831f6da991f8d28bf0708032d19b7ae5cfa4e65b981250bb91e6b,1
770b4c65f64a4ed917badd0e8382166833870d3c14d4c36804d919d1a2857f88,True,False,32,nbldpc_formal_v5d_post_q1024_p20_development_023,32,384,5.421010862427522e-20,nbldpc_v5d_sched_post,8381d00576dad3452efce08eddc8d12b07071a43c115d19cabb7b3be63d37cc7,2.168404344971009e-19,705,development,4,0,0,verified_success,0.2,4,6201ccfad2d828d5e0f49208d1969b9183b211168bd7d4f73bf6bfc204eb3788,1
65fd3d7d26739e2852d79dc4395bd564fcf4c4ef0640d52f6f481cea28f7d746,True,False,32,nbldpc_formal_v5d_post_q1024_p20_development_024,32,384,5.421010862427522e-20,nbldpc_v5d_sched_post,8381d00576dad3452efce08eddc8d12b07071a43c115d19cabb7b3be63d37cc7,2.168404344971009e-19,705,development,4,0,0,verified_success,0.2,4,839f07fa01d0a85a739f5e7b2f919c1f55ea82180065b3c2710f3f171db9b09a,1
27ccc24a369e8f613f3892b6eea304d2d0fba2e3760a06d23027fdcc998da013,True,False,32,nbldpc_formal_v5d_post_q1024_p20_development_025,32,384,5.421010862427522e-20,nbldpc_v5d_sched_post,8381d00576dad3452efce08eddc8d12b07071a43c115d19cabb7b3be63d37cc7,2.168404344971009e-19,705,development,2,0,0,verified_success,0.2,4,38a52a3950af0517f3dbb23d863f5ba6c1211eba9bad563c63c859dadd20d628,1
11a2227af980c8a0a11af4d562f5e3270cdc633313deae444e342a91591fea5c,True,False,32,nbldpc_formal_v5d_post_q1024_p20_development_026,32,384,5.421010862427522e-20,nbldpc_v5d_sched_post,8381d00576dad3452efce08eddc8d12b07071a43c115d19cabb7b3be63d37cc7,2.168404344971009e-19,705,development,2,0,0,verified_success,0.2,4,fabe87dc09f3ad6558d2ff8addb2ddb1f9b9b61c817272a0aba6ee8018aad796,1
8ce6bcefd3eec18f24fc8d3e48a4a84f606a6c0580ce3115e37622d4c73a5ca0,True,False,32,nbldpc_formal_v5d_post_q1024_p20_development_027,32,384,5.421010862427522e-20,nbldpc_v5d_sched_post,8381d00576dad3452efce08eddc8d12b07071a43c115d19cabb7b3be63d37cc7,2.168404344971009e-19,705,development,3,0,0,verified_success,0.2,4,876df393947d1af172007d8a3bf507315fc0e9e1982ee126eb1d7a8893ef5a56,1
87c21de84def19acdbaf2020c6904621e56554c8ac5e2f179fca18549595b605,True,True,40,nbldpc_formal_v5d_post_q1024_p20_development_028,32,464,5.421010862427522e-20,nbldpc_v5d_sched_post,8381d00576dad3452efce08eddc8d12b07071a43c115d19cabb7b3be63d37cc7,2.168404344971009e-19,707,development,12,4,0,verified_success,0.2,7,4cde2b7ff303404fd78fad402be29befe83f4222796056daf7645b4c437acdf5,1
4b00de44983edf93fd8e1cc16f18a018daa21150d6e760663781035b6e6a86fc,True,False,32,nbldpc_formal_v5d_post_q1024_p20_development_029,32,384,5.421010862427522e-20,nbldpc_v5d_sched_post,8381d00576dad3452efce08eddc8d12b07071a43c115d19cabb7b3be63d37cc7,2.168404344971009e-19,705,development,2,0,0,verified_success,0.2,4,b0a85de0a6d881c64fc16dce8b39c52d66d07c31281e7af57e53b594e542d723,1
9175af0386a0394acd51ed96ddf2faf910b99a51f01ed61fde2cdd91ff0045d6,True,False,32,nbldpc_formal_v5d_post_q1024_p20_development_030,32,384,5.421010862427522e-20,nbldpc_v5d_sched_post,8381d00576dad3452efce08eddc8d12b07071a43c115d19cabb7b3be63d37cc7,2.168404344971009e-19,705,development,2,0,0,verified_success,0.2,4,419f5ccbddc60e428d38259e045a10b30fbc877f938159f695b00c6bb51289f6,1
43683856cbd93ddf3c22d405cf21b6e35490935e94ba7cf42a4fa9f1a74a460f,True,False,32,nbldpc_formal_v5d_post_q1024_p20_development_031,32,384,5.421010862427522e-20,nbldpc_v5d_sched_post,8381d00576dad3452efce08eddc8d12b07071a43c115d19cabb7b3be63d37cc7,2.168404344971009e-19,705,development,3,0,0,verified_success,0.2,4,6b58fe540b31de5daa3a50b003eb30c9e86b7e872c41942ea7787ab75e62755c,1
dd8f3bb1eb9f711935f5007a38ad9df07e3425d08e46d57374e91ac99b55d28b,True,False,32,nbldpc_formal_v5d_post_q1024_p20_development_032,32,384,5.421010862427522e-20,nbldpc_v5d_sched_post,8381d00576dad3452efce08eddc8d12b07071a43c115d19cabb7b3be63d37cc7,2.168404344971009e-19,705,development,2,0,0,verified_success,0.2,4,5c127322850aaa36fbe785ba7d7d80331af8f59464345cb47f8ff9038e80b52b,1
7e5303e1f05db0911994ed12d61fef046c0021774308d8b31b120471bba0db33,True,False,32,nbldpc_formal_v5d_post_q1024_p20_development_033,32,384,5.421010862427522e-20,nbldpc_v5d_sched_post,8381d00576dad3452efce08eddc8d12b07071a43c115d19cabb7b3be63d37cc7,2.168404344971009e-19,705,development,2,0,0,verified_success,0.2,4,3cf15e4d6aef3a498eb597d795f2e66e1b0fc5cb9b867b2ae0b057a3e48f2add,1
ad9f195822111a9dad66574b0a8276953971ebada8484c802d00b1112cb782ef,True,False,32,nbldpc_formal_v5d_post_q1024_p20_development_034,32,384,5.421010862427522e-20,nbldpc_v5d_sched_post,8381d00576dad3452efce08eddc8d12b07071a43c115d19cabb7b3be63d37cc7,2.168404344971009e-19,705,development,2,0,0,verified_success,0.2,4,80b2d71304c0e6e147b085fb8073605c1ac76e4401fda83ff4de169521cae963,1
d032e7333dd2d896c15b14cc4dae984409f609f887ec745125b74151081599d6,True,False,32,nbldpc_formal_v5d_post_q1024_p20_development_035,32,384,5.421010862427522e-20,nbldpc_v5d_sched_post,8381d00576dad3452efce08eddc8d12b07071a43c115d19cabb7b3be63d37cc7,2.168404344971009e-19,705,development,3,0,0,verified_success,0.2,4,761c9f85d0e878adf7cedbe4491dbe2f5de4810f0096b674c84698a39ba23e97,1
7c5445199d3f717ccd398f6a1a2d3dd02429cd7eca217ae292e7b3275a461673,True,False,32,nbldpc_formal_v5d_post_q1024_p20_development_036,32,384,5.421010862427522e-20,nbldpc_v5d_sched_post,8381d00576dad3452efce08eddc8d12b07071a43c115d19cabb7b3be63d37cc7,2.168404344971009e-19,705,development,2,0,0,verified_success,0.2,4,06fe32bc75b4eade0eb1d3f4cff9d63f9484abf30c84548d5e274a089691ec2d,1
a378568b597e0c9a7967c8a4414d1b2c1f2583f3fbb048055fab38d33eb79d6f,True,False,32,nbldpc_formal_v5d_post_q1024_p20_development_037,32,384,5.421010862427522e-20,nbldpc_v5d_sched_post,8381d00576dad3452efce08eddc8d12b07071a43c115d19cabb7b3be63d37cc7,2.168404344971009e-19,705,development,3,0,0,verified_success,0.2,4,4f76b2bdf337d53a0dcf83518b3c5a58ade62103c2c32b2abe0b466410d9c423,1
d60467545b9f22d85c7946905f83386522ff6e1aa4cfd53220c8efc4a09e56a7,True,False,32,nbldpc_formal_v5d_post_q1024_p20_development_038,32,384,5.421010862427522e-20,nbldpc_v5d_sched_post,8381d00576dad3452efce08eddc8d12b07071a43c115d19cabb7b3be63d37cc7,2.168404344971009e-19,705,development,2,0,0,verified_success,0.2,4,a5a66d6dc02768e551878acce3cdd5dde515b65d0d3fb6f1a43994a6f220730f,1
0f9ccaf516bcabdbbf2e4f78f95b3446d2da65b96348dead32aa6180324c7612,True,False,32,nbldpc_formal_v5d_post_q1024_p20_development_039,32,384,5.421010862427522e-20,nbldpc_v5d_sched_post,8381d00576dad3452efce08eddc8d12b07071a43c115d19cabb7b3be63d37cc7,2.168404344971009e-19,705,development,3,0,0,verified_success,0.2,4,b25b76e19b9b48d61f42923252cba0283fe4d395802c61add1f9ba5659941a29,1
d54ae94f88b7cf6171a87d856c0043d666baf5561dd9b9c2f6c1ffe95b41b676,True,False,32,nbldpc_formal_v5d_post_q1024_p20_development_040,32,384,5.421010862427522e-20,nbldpc_v5d_sched_post,8381d00576dad3452efce08eddc8d12b07071a43c115d19cabb7b3be63d37cc7,2.168404344971009e-19,705,development,2,0,0,verified_success,0.2,4,2fe3b549780f44e57f1c337c62c35c4a12f8c0709687108450fa6271a1d3d070,1
0d7348ca76fb535e460a1850f5901efccb7e050e58df43bcc6f76955d944433e,True,False,32,nbldpc_formal_v5d_post_q1024_p20_development_041,32,384,5.421010862427522e-20,nbldpc_v5d_sched_post,8381d00576dad3452efce08eddc8d12b07071a43c115d19cabb7b3be63d37cc7,2.168404344971009e-19,705,development,2,0,0,verified_success,0.2,4,9be6e27b6e741e011adcf4d46954d252a9343b69f97fb9c71e75d6aa39489a29,1
8f31a4995fabe11c2fe7c420bcf6941f77c0590eca77d4b0975176eb6bd82bc1,True,False,32,nbldpc_formal_v5d_post_q1024_p20_development_042,32,384,5.421010862427522e-20,nbldpc_v5d_sched_post,8381d00576dad3452efce08eddc8d12b07071a43c115d19cabb7b3be63d37cc7,2.168404344971009e-19,705,development,4,0,0,verified_success,0.2,4,69e2da30343c42e2df4a6a01004bb7718fbc160dc6070e21161cf86fff703fa2,1
b57a0c9b8e011c49afb19f66988d755e3b4adccae732fee0839bbdcdc02d52d8,True,False,32,nbldpc_formal_v5d_post_q1024_p20_development_043,32,384,5.421010862427522e-20,nbldpc_v5d_sched_post,8381d00576dad3452efce08eddc8d12b07071a43c115d19cabb7b3be63d37cc7,2.168404344971009e-19,705,development,2,0,0,verified_success,0.2,4,1a792df665395c90ff9cb6365baf4eab2a8473f729a61323cecd3e693627709a,1
249355c83665790f74e79b9a28abf8d16043094556b9a8cc72cc44de53fd0bce,True,False,32,nbldpc_formal_v5d_post_q1024_p20_development_044,32,384,5.421010862427522e-20,nbldpc_v5d_sched_post,8381d00576dad3452efce08eddc8d12b07071a43c115d19cabb7b3be63d37cc7,2.168404344971009e-19,705,development,2,0,0,verified_success,0.2,4,c6334cb7f72351dc0b23c1f2c744d5f41a651cbeef6460f7d493fb71d315d46a,1
10b92f047f26dd9939c2a7aee6e38a5cfbe7022e6532f8c4e2eda4694b087220,True,False,32,nbldpc_formal_v5d_post_q1024_p20_development_045,32,384,5.421010862427522e-20,nbldpc_v5d_sched_post,8381d00576dad3452efce08eddc8d12b07071a43c115d19cabb7b3be63d37cc7,2.168404344971009e-19,705,development,2,0,0,verified_success,0.2,4,34de257234aad6d83915b1cc2fe78cd804a23b8d16b41321b8d2e32d4309aac5,1
b23fb0b2f1fb0191d7a50a163d9418f54efba420b1625b716cae0e0bb86c8dbd,True,False,32,nbldpc_formal_v5d_post_q1024_p20_development_046,32,384,5.421010862427522e-20,nbldpc_v5d_sched_post,8381d00576dad3452efce08eddc8d12b07071a43c115d19cabb7b3be63d37cc7,2.168404344971009e-19,705,development,2,0,0,verified_success,0.2,4,321b9246806c7b1690fd732da0ef54b45ee7c8307f5d89c9ea229aa61f57dbef,1
49c8fe4835226acdfae46331ba92f73f5caa77efef90125f99028e1b47b5c591,True,False,32,nbldpc_formal_v5d_post_q1024_p20_development_047,32,384,5.421010862427522e-20,nbldpc_v5d_sched_post,8381d00576dad3452efce08eddc8d12b07071a43c115d19cabb7b3be63d37cc7,2.168404344971009e-19,705,development,2,0,0,verified_success,0.2,4,89e2f261477b29bf9d7fc59495617f6a8a07c2a49a3d0b4620dbfbf2e8edccac,1
8dbb8e62ce3fba5c95bcd368403baf1c1f9f191cbd2e551d5907c87e1763977f,True,False,32,nbldpc_formal_v5d_post_q1024_p20_development_048,32,384,5.421010862427522e-20,nbldpc_v5d_sched_post,8381d00576dad3452efce08eddc8d12b07071a43c115d19cabb7b3be63d37cc7,2.168404344971009e-19,705,development,3,0,0,verified_success,0.2,4,73425f4a34122bd19f1e6d1e96aaeef69182ab07037803e7d957256fc2809ec6,1
50668a3cb10aa02f7f3feb8c8c1ee74a2ed305571f70230b807f2feca551f378,True,False,32,nbldpc_formal_v5d_post_q1024_p20_development_049,32,384,5.421010862427522e-20,nbldpc_v5d_sched_post,8381d00576dad3452efce08eddc8d12b07071a43c115d19cabb7b3be63d37cc7,2.168404344971009e-19,705,development,4,0,0,verified_success,0.2,4,61cbeed0c312ac8830b0c6bc316345b72778da3db96b2e41bb64e599846c2f3c,1
edc314f2ff8bc1e84ff85b3ca34d2f93f37b6108583ddb9389ae0a70c38361ce,True,False,32,nbldpc_formal_v5d_post_q1024_p20_development_050,32,384,5.421010862427522e-20,nbldpc_v5d_sched_post,8381d00576dad3452efce08eddc8d12b07071a43c115d19cabb7b3be63d37cc7,2.168404344971009e-19,705,development,3,0,0,verified_success,0.2,4,af0467adeb7892d4e178d2a5672ca8e6d7931249ffb5e1649bdecacf2c461a77,1
e4b9afb41fce7e5abd417092c6f14b39fd03fd1e8d0e515253701fd227cf4df5,True,False,32,nbldpc_formal_v5d_post_q1024_p20_development_051,32,384,5.421010862427522e-20,nbldpc_v5d_sched_post,8381d00576dad3452efce08eddc8d12b07071a43c115d19cabb7b3be63d37cc7,2.168404344971009e-19,705,development,2,0,0,verified_success,0.2,4,51c28e4b674237aa32119fbe93f5218c211d231512aed8d794724adff7c30f09,1
f0ba8bf6cb48b9f7cbe56d893313e647fec9489db0af57701d8ef0ae5137667c,True,False,32,nbldpc_formal_v5d_post_q1024_p20_development_052,32,384,5.421010862427522e-20,nbldpc_v5d_sched_post,8381d00576dad3452efce08eddc8d12b07071a43c115d19cabb7b3be63d37cc7,2.168404344971009e-19,705,development,4,0,0,verified_success,0.2,4,4cc61fb1749bd433afb218c2a5c8ba19e2d7658c622fe05697d35bac2585a1f7,1
6b351ac4ee5e887df07d43ba7407ef13e6198c051465e7e1108f431c90ead760,True,False,32,nbldpc_formal_v5d_post_q1024_p20_development_053,32,384,5.421010862427522e-20,nbldpc_v5d_sched_post,8381d00576dad3452efce08eddc8d12b07071a43c115d19cabb7b3be63d37cc7,2.168404344971009e-19,705,development,2,0,0,verified_success,0.2,4,98d47e5f08b82d0d669b0ff87d17035c06925257403daf441453a9c5519ba674,1
5054634471fd106254485f9a6199024dbe58d1173d048f8b671ebaf1f8152bea,True,False,32,nbldpc_formal_v5d_post_q1024_p20_development_054,32,384,5.421010862427522e-20,nbldpc_v5d_sched_post,8381d00576dad3452efce08eddc8d12b07071a43c115d19cabb7b3be63d37cc7,2.168404344971009e-19,705,development,2,0,0,verified_success,0.2,4,d2f88229a59241848e39046e88e14d7a21988b2ca200459c0632f14e59de8580,1
0f31a19b87802d08b51a6fc7bc60a07f7a786c052ae043cd796b5d5af29b10f0,True,False,32,nbldpc_formal_v5d_post_q1024_p20_development_055,32,384,5.421010862427522e-20,nbldpc_v5d_sched_post,8381d00576dad3452efce08eddc8d12b07071a43c115d19cabb7b3be63d37cc7,2.168404344971009e-19,705,development,2,0,0,verified_success,0.2,4,83dc8314e00d13bd11ef0524d635227a003d3126d09513953710bc486f56ac66,1
7ad54db113d92a7f750f38ecaada6440a0e573acd367db42d174f1dbc8b6197f,True,False,32,nbldpc_formal_v5d_post_q1024_p20_development_056,32,384,5.421010862427522e-20,nbldpc_v5d_sched_post,8381d00576dad3452efce08eddc8d12b07071a43c115d19cabb7b3be63d37cc7,2.168404344971009e-19,705,development,4,0,0,verified_success,0.2,4,47bfd176491543658bd64af8a1ee60040e29251280db98f5d48d1213bd6d7715,1
697a1a37a51bf31fd271331c01ea1004af2026ff2b02c136a1f7afcbf33e60f7,True,False,32,nbldpc_formal_v5d_post_q1024_p20_development_057,32,384,5.421010862427522e-20,nbldpc_v5d_sched_post,8381d00576dad3452efce08eddc8d12b07071a43c115d19cabb7b3be63d37cc7,2.168404344971009e-19,705,development,3,0,0,verified_success,0.2,4,94aa6dab1f50ec0b838c51db4244d470d805649764fca7abdc27a3258371ef5d,1
c5c44fb88a34c442dfa52059e18ed7eb51776064f0062dd91709bf3d72fb0a32,True,False,32,nbldpc_formal_v5d_post_q1024_p20_development_058,32,384,5.421010862427522e-20,nbldpc_v5d_sched_post,8381d00576dad3452efce08eddc8d12b07071a43c115d19cabb7b3be63d37cc7,2.168404344971009e-19,705,development,4,0,0,verified_success,0.2,4,eca906a62a2579a242e60dd3d76e499ea02378aed4d523c8f42ab7facbd2fbca,1
5a47e6eef2f2fe36932ffd9b9b4bd7a3c4ffa3d84b7b4fa63b70651995dd7515,True,False,32,nbldpc_formal_v5d_post_q1024_p20_development_059,32,384,5.421010862427522e-20,nbldpc_v5d_sched_post,8381d00576dad3452efce08eddc8d12b07071a43c115d19cabb7b3be63d37cc7,2.168404344971009e-19,705,development,3,0,0,verified_success,0.2,4,bb4c6c9d84633b76ba2fda6c7648e9d13852e6df0970975776f708b33427b6b8,1
77a4c2f96f173787a59b22b8f0f7611ac7c58c1e228e418cec6cc55fadd4470e,True,False,32,nbldpc_formal_v5d_post_q1024_p20_development_060,32,384,5.421010862427522e-20,nbldpc_v5d_sched_post,8381d00576dad3452efce08eddc8d12b07071a43c115d19cabb7b3be63d37cc7,2.168404344971009e-19,705,development,4,0,0,verified_success,0.2,4,63888ab9e8f24c7206400dc00804998d79712692ffc9604eb72df70a81c52efb,1
