stratum,plan_frame_id,alice_sha256,bob_sha256,transcript_bytes_len,transcript_bytes_sha256,dataset_id,frame_id,n_pairs,pair_idx_sequence_sha256,method,attempted,denominator_included,status,failure_reason,dimension,frame_len_symbols,raw_ser,verification_invoked,verification_seed_id,verification_tag_bits,epsilon_ec,key_dependent_disclosure_bits_total,public_control_bits_total,transcript_first_event_id,transcript_last_event_id,transcript_sha256,runtime_s,decoder_call_count,verification_check_count,ldpc_syndrome_bits,verification_tag_bits_component,selection_sha256,channel_model_sha256,codebook_manifest_sha256,policy_sha256,mapping,leakage_comparison_policy,backend_name,backend_version
adjacent_nominal,adjacent_nominal:f000,1efdc8f2fe5a035cc956f2880a90df14a256e3c0a875651a44719698fbe0631b,5fcd7ccb54eb47f789786b4a858270dc4587d099a34bcd24d367ab30fd75bada,3872,92c18393c51ddf2d658811ba6a7441c8dc60062369ee81392781231b6d5aef32,synthetic_adjacent_nominal,adjacent_nominal:f000,256,d7c55fa0323a2b2c7fa6100024f32259243abc6409de18f2010243807fbd4a11,ldpc_formal_v4,true,true,verified_success,,1024,256,0.2109375,true,ff0238ccb9b501c203f82bfc3da780897d622c38af0ac8968f86e0dc3002ecc2,64,5.421010862427522e-20,648,2623,1,13,92c18393c51ddf2d658811ba6a7441c8dc60062369ee81392781231b6d5aef32,0.031000000002677552,10,1,584,64,01f73e76cc43afdabe35cb15a6836b1c7fc40e9f1d4fcc00092dd174a06cce72,0171f972572df88019ad478fbeead17eabc44e8f5b2f4142a375d76ddca3bf60,a4f836bb6ae46cd277ae632c469e6155c1ec18d1ed687eb515e1a925d1d85556,d0b51570f4e2ad2e976fd243a6532f0addbb149b8b9c9054cd868f85c794a0b8,gray,method_specific_not_cross_ranked,ldpc.BpOsdDecoder,2.4.1
adjacent_nominal,adjacent_nominal:f093,d2b4f54c238ce6cd5baec0eea8c68f01e13d4e50e43b578fda51210f369fbf05,cfc01643dada257b31a34932f15d91e7014c1a7de98b093bd32ada2c235fecf8,3872,fa40f42ccdf3333ea95c6c71b5b9aa274cfa765ba41fdfd6c0778f5f4c9eed84,synthetic_adjacent_nominal,adjacent_nominal:f093,256,d7c55fa0323a2b2c7fa6100024f32259243abc6409de18f2010243807fbd4a11,ldpc_formal_v4,true,true,verified_success,,1024,256,0.2421875,true,86e88972616c55f1fd9e1e204464a319a35da42f08d26da7748344678e5856e5,64,5.421010862427522e-20,648,2623,1,13,fa40f42ccdf3333ea95c6c71b5b9aa274cfa765ba41fdfd6c0778f5f4c9eed84,0.046999999991385266,10,1,584,64,01f73e76cc43afdabe35cb15a6836b1c7fc40e9f1d4fcc00092dd174a06cce72,0171f972572df88019ad478fbeead17eabc44e8f5b2f4142a375d76ddca3bf60,a4f836bb6ae46cd277ae632c469e6155c1ec18d1ed687eb515e1a925d1d85556,d0b51570f4e2ad2e976fd243a6532f0addbb149b8b9c9054cd868f85c794a0b8,gray,method_specific_not_cross_ranked,ldpc.BpOsdDecoder,2.4.1
adjacent_nominal,adjacent_nominal:f107,180d9e2e6cf8366003df9f947f1f648c25c0768763031fbf25995a2e69e36668,4e6bc10903a74f8fb6478c888ca3389fd5f3da66636646352192cbd52cb67a6c,3872,2106ad0846f8c55f9592b36b154c81860f53587d6f8c49cfdce8b057c51d68aa,synthetic_adjacent_nominal,adjacent_nominal:f107,256,d7c55fa0323a2b2c7fa6100024f32259243abc6409de18f2010243807fbd4a11,ldpc_formal_v4,true,true,verified_success,,1024,256,0.265625,true,c7ba6c52cc6aece68e0634c6403641db1ead03d5f3c546d9a32a72f16ca62a59,64,5.421010862427522e-20,648,2623,1,13,2106ad0846f8c55f9592b36b154c81860f53587d6f8c49cfdce8b057c51d68aa,0.031000000002677552,10,1,584,64,01f73e76cc43afdabe35cb15a6836b1c7fc40e9f1d4fcc00092dd174a06cce72,0171f972572df88019ad478fbeead17eabc44e8f5b2f4142a375d76ddca3bf60,a4f836bb6ae46cd277ae632c469e6155c1ec18d1ed687eb515e1a925d1d85556,d0b51570f4e2ad2e976fd243a6532f0addbb149b8b9c9054cd868f85c794a0b8,gray,method_specific_not_cross_ranked,ldpc.BpOsdDecoder,2.4.1
adjacent_nominal,adjacent_nominal:f110,005173960b4481f42d63acfef2be5c29ab4eb375d26308da55ab6d9f6b659893,e5e68c42ca1c855c1977a70c58e57725caade07b0e9421b9d718bea9f836f894,3872,b7be4fc5ed7c810aa214feac76cfba98000b8acb20a17dde6aad5949b18f3173,synthetic_adjacent_nominal,adjacent_nominal:f110,256,d7c55fa0323a2b2c7fa6100024f32259243abc6409de18f2010243807fbd4a11,ldpc_formal_v4,true,true,verified_success,,1024,256,0.25,true,d619b6cf3c4e507f4030b71286977b00edde96beed82fb04c24a32909cdeb81f,64,5.421010862427522e-20,648,2623,1,13,b7be4fc5ed7c810aa214feac76cfba98000b8acb20a17dde6aad5949b18f3173,0.031000000002677552,10,1,584,64,01f73e76cc43afdabe35cb15a6836b1c7fc40e9f1d4fcc00092dd174a06cce72,0171f972572df88019ad478fbeead17eabc44e8f5b2f4142a375d76ddca3bf60,a4f836bb6ae46cd277ae632c469e6155c1ec18d1ed687eb515e1a925d1d85556,d0b51570f4e2ad2e976fd243a6532f0addbb149b8b9c9054cd868f85c794a0b8,gray,method_specific_not_cross_ranked,ldpc.BpOsdDecoder,2.4.1
adjacent_nominal,adjacent_nominal:f038,51fee34bc877df432eedff385826e6156dcc463fdf1fe91811e452ddfdf8d425,a9a3728037579dae8c46f2b50eb710d42aa3fdc63feb886416f1cf0dc1b8eae3,3872,d4e5d3ffcac62d84a478ea1b2b6519c07d295b01461b268512dd784551b20a94,synthetic_adjacent_nominal,adjacent_nominal:f038,256,d7c55fa0323a2b2c7fa6100024f32259243abc6409de18f2010243807fbd4a11,ldpc_formal_v4,true,true,verified_success,,1024,256,0.2109375,true,09314f4cf05e9a513a74ce1b4ffb47c79b6ba4fa60318b69d5bdb12505aa1225,64,5.421010862427522e-20,648,2623,1,13,d4e5d3ffcac62d84a478ea1b2b6519c07d295b01461b268512dd784551b20a94,0.04700000000593718,10,1,584,64,01f73e76cc43afdabe35cb15a6836b1c7fc40e9f1d4fcc00092dd174a06cce72,0171f972572df88019ad478fbeead17eabc44e8f5b2f4142a375d76ddca3bf60,a4f836bb6ae46cd277ae632c469e6155c1ec18d1ed687eb515e1a925d1d85556,d0b51570f4e2ad2e976fd243a6532f0addbb149b8b9c9054cd868f85c794a0b8,gray,method_specific_not_cross_ranked,ldpc.BpOsdDecoder,2.4.1
adjacent_nominal,adjacent_nominal:f001,b7e8e9bf87b8c63dc7df0dde1a95f98a79c546e5f126177595408dd521346386,a951855edc04029b1e7eb8cd95e8e32106fa6fd0887400cea9268b64d95349cb,3872,82fb389e5e7e3d126aa9295a658e7471abebd252bdd493afed2788f1612f0a02,synthetic_adjacent_nominal,adjacent_nominal:f001,256,d7c55fa0323a2b2c7fa6100024f32259243abc6409de18f2010243807fbd4a11,ldpc_formal_v4,true,true,verified_success,,1024,256,0.203125,true,6f1ac63763ff9656b60ec8fdd557e228687c9bba77996de772eccc80bc44f0d5,64,5.421010862427522e-20,648,2623,1,13,82fb389e5e7e3d126aa9295a658e7471abebd252bdd493afed2788f1612f0a02,0.030999999988125637,10,1,584,64,01f73e76cc43afdabe35cb15a6836b1c7fc40e9f1d4fcc00092dd174a06cce72,0171f972572df88019ad478fbeead17eabc44e8f5b2f4142a375d76ddca3bf60,a4f836bb6ae46cd277ae632c469e6155c1ec18d1ed687eb515e1a925d1d85556,d0b51570f4e2ad2e976fd243a6532f0addbb149b8b9c9054cd868f85c794a0b8,gray,method_specific_not_cross_ranked,ldpc.BpOsdDecoder,2.4.1
adjacent_nominal,adjacent_nominal:f021,dd149907aef10d467b2d7cb7e46ef8ba10281378dbc02820c31299fed6fea535,a7cf8432ad1e90b778b90b849f1c752879dd26357bdf3607001bd35b0058fab7,3872,90666c1ede1179a0669c7422c3ada5604b457eca88ad2174f4c7ce776b8dca94,synthetic_adjacent_nominal,adjacent_nominal:f021,256,d7c55fa0323a2b2c7fa6100024f32259243abc6409de18f2010243807fbd4a11,ldpc_formal_v4,true,true,verified_success,,1024,256,0.23828125,true,be5c112bcb26f5a8e2ced359321bf963d7fde6c7f4e6ffa2f6d1747ad546f52e,64,5.421010862427522e-20,648,2623,1,13,90666c1ede1179a0669c7422c3ada5604b457eca88ad2174f4c7ce776b8dca94,0.04700000000593718,10,1,584,64,01f73e76cc43afdabe35cb15a6836b1c7fc40e9f1d4fcc00092dd174a06cce72,0171f972572df88019ad478fbeead17eabc44e8f5b2f4142a375d76ddca3bf60,a4f836bb6ae46cd277ae632c469e6155c1ec18d1ed687eb515e1a925d1d85556,d0b51570f4e2ad2e976fd243a6532f0addbb149b8b9c9054cd868f85c794a0b8,gray,method_specific_not_cross_ranked,ldpc.BpOsdDecoder,2.4.1
adjacent_nominal,adjacent_nominal:f042,8719ac93f38530e87f96819bd6e7fb109680ea51915b495e6e5ef80c4e0148e2,ae13589661bd9db5a815af385ece37ee29351f17dda3fbe58227a0376852d4ad,3872,fc56c32d083ed4bbe5ebf153db5f29ecb42f7c04c704c575c2e1b5d52dd4436b,synthetic_adjacent_nominal,adjacent_nominal:f042,256,d7c55fa0323a2b2c7fa6100024f32259243abc6409de18f2010243807fbd4a11,ldpc_formal_v4,true,true,verified_success,,1024,256,0.234375,true,ed3d2f5f03d5e833a029a8233b59e104ccdebbe0fac2cba9b9227214c5143cd2,64,5.421010862427522e-20,648,2623,1,13,fc56c32d083ed4bbe5ebf153db5f29ecb42f7c04c704c575c2e1b5d52dd4436b,0.031000000002677552,10,1,584,64,01f73e76cc43afdabe35cb15a6836b1c7fc40e9f1d4fcc00092dd174a06cce72,0171f972572df88019ad478fbeead17eabc44e8f5b2f4142a375d76ddca3bf60,a4f836bb6ae46cd277ae632c469e6155c1ec18d1ed687eb515e1a925d1d85556,d0b51570f4e2ad2e976fd243a6532f0addbb149b8b9c9054cd868f85c794a0b8,gray,method_specific_not_cross_ranked,ldpc.BpOsdDecoder,2.4.1
adjacent_nominal,adjacent_nominal:f012,6387ff4d16ef976b8221a0bddfdb28b0fb71c79505fec13fd8b4109185b2d391,3fbccbecf8182f0d0239aca92e3c3e6fe0eb425eed5937ac540cece190265d12,3872,cc91e1bc11e335831d9a8bf316714468f789dac90a4a6e2996d8ca397a5c6dcc,synthetic_adjacent_nominal,adjacent_nominal:f012,256,d7c55fa0323a2b2c7fa6100024f32259243abc6409de18f2010243807fbd4a11,ldpc_formal_v4,true,true,verified_success,,1024,256,0.30078125,true,3cf82af470258fe0a371f1544fa664ed3dd670a21b755e5b66b9f175126f7a9e,64,5.421010862427522e-20,648,2623,1,13,cc91e1bc11e335831d9a8bf316714468f789dac90a4a6e2996d8ca397a5c6dcc,0.03199999999196734,10,1,584,64,01f73e76cc43afdabe35cb15a6836b1c7fc40e9f1d4fcc00092dd174a06cce72,0171f972572df88019ad478fbeead17eabc44e8f5b2f4142a375d76ddca3bf60,a4f836bb6ae46cd277ae632c469e6155c1ec18d1ed687eb515e1a925d1d85556,d0b51570f4e2ad2e976fd243a6532f0addbb149b8b9c9054cd868f85c794a0b8,gray,method_specific_not_cross_ranked,ldpc.BpOsdDecoder,2.4.1
adjacent_nominal,adjacent_nominal:f043,2cad3f2091a13ca17595e543e15cbab9d7ef8fb4feca03d032ef18b22f322876,7b15f2d1b8e877c22e7d5887926041144c9e1a3727c4f85f520decccc4e9611f,3872,9b6c44b7e3169adc36b37293290e07acbe9877b0e82cc5cd6c82ca800ac716bc,synthetic_adjacent_nominal,adjacent_nominal:f043,256,d7c55fa0323a2b2c7fa6100024f32259243abc6409de18f2010243807fbd4a11,ldpc_formal_v4,true,true,verified_success,,1024,256,0.28125,true,9fb0c5595c1ae00d14fe3c01687fb1ffacece527037a1a1de955bd8bc7bc3c4e,64,5.421010862427522e-20,648,2623,1,13,9b6c44b7e3169adc36b37293290e07acbe9877b0e82cc5cd6c82ca800ac716bc,0.04700000000593718,10,1,584,64,01f73e76cc43afdabe35cb15a6836b1c7fc40e9f1d4fcc00092dd174a06cce72,0171f972572df88019ad478fbeead17eabc44e8f5b2f4142a375d76ddca3bf60,a4f836bb6ae46cd277ae632c469e6155c1ec18d1ed687eb515e1a925d1d85556,d0b51570f4e2ad2e976fd243a6532f0addbb149b8b9c9054cd868f85c794a0b8,gray,method_specific_not_cross_ranked,ldpc.BpOsdDecoder,2.4.1
adjacent_nominal,adjacent_nominal:f100,c76d0eae26029d02886e657d5076c13ecb337c98d8953ad13e7457f9fdc9b67f,0773e6fa286ab2fe4b861ee119a2260ee09ea5cc28a4c94542874a6ee3ca4aee,3872,1520742f251efdd0d661f0eb1005056a54a4c244a7919e66fe03236e4979723e,synthetic_adjacent_nominal,adjacent_nominal:f100,256,d7c55fa0323a2b2c7fa6100024f32259243abc6409de18f2010243807fbd4a11,ldpc_formal_v4,true,true,verified_success,,1024,256,0.2265625,true,d74ef90dca40ed011126140b1e8448d0e283057eae0c3cf1e58bf78c1654b8c4,64,5.421010862427522e-20,648,2623,1,13,1520742f251efdd0d661f0eb1005056a54a4c244a7919e66fe03236e4979723e,0.031000000002677552,10,1,584,64,01f73e76cc43afdabe35cb15a6836b1c7fc40e9f1d4fcc00092dd174a06cce72,0171f972572df88019ad478fbeead17eabc44e8f5b2f4142a375d76ddca3bf60,a4f836bb6ae46cd277ae632c469e6155c1ec18d1ed687eb515e1a925d1d85556,d0b51570f4e2ad2e976fd243a6532f0addbb149b8b9c9054cd868f85c794a0b8,gray,method_specific_not_cross_ranked,ldpc.BpOsdDecoder,2.4.1
adjacent_nominal,adjacent_nominal:f095,55b35da9a6e3fe39af137af1b95c63d578ec73c42bf4603b08e6c4eff6f3b281,1daf568caa27ef8511c3f5c3ce9197c1bfd01c675a3ff7f514c4868653dffd7e,3872,3ebacf18a283e485ba3026e06cc5e03a443740585e27726a38a6ec5c6ca7435d,synthetic_adjacent_nominal,adjacent_nominal:f095,256,d7c55fa0323a2b2c7fa6100024f32259243abc6409de18f2010243807fbd4a11,ldpc_formal_v4,true,true,verified_success,,1024,256,0.3125,true,e95feda752772fbb8054ddde0894d4f3d15624bd05d33320aadb7e151a80fabe,64,5.421010862427522e-20,648,2623,1,13,3ebacf18a283e485ba3026e06cc5e03a443740585e27726a38a6ec5c6ca7435d,0.046999999991385266,10,1,584,64,01f73e76cc43afdabe35cb15a6836b1c7fc40e9f1d4fcc00092dd174a06cce72,0171f972572df88019ad478fbeead17eabc44e8f5b2f4142a375d76ddca3bf60,a4f836bb6ae46cd277ae632c469e6155c1ec18d1ed687eb515e1a925d1d85556,d0b51570f4e2ad2e976fd243a6532f0addbb149b8b9c9054cd868f85c794a0b8,gray,method_specific_not_cross_ranked,ldpc.BpOsdDecoder,2.4.1
