array_sha256,denominator_included,extension_used,final_prefix,frame_id,initial_prefix,key_dependent_disclosure_bits_total,outcome_epsilon_ec,policy_id,policy_sha256,protocol_epsilon_ec_bound,public_control_bits_total,qualification_role,stage1_iterations,stage2_iterations,stage3_iterations,status,stratum_p,transcript_event_count,transcript_sha256,verification_attempts
5a605f1302a1f6bbe19a16213203f74ff24afbc009d339a23772fdb5fdd5f676,True,False,32,nbldpc_formal_v5a_multistage_q1024_p20_development_010,32,384,5.421010862427522e-20,nbldpc_v5a_ir56,dccb378a454dfb0d9b0830da64c6bfa188566032c09803ddbd2a0e76fca12245,2.168404344971009e-19,705,development,2,0,0,verified_success,0.2,4,f8226bfc78b59a8fd01901d236f0d10363292947b0dd634a2dc7490ed0e5df24,1
9fefbe3e8f0478ce3dd607619415033daf56f1280c0b931d8d3730eab3f769e0,True,False,32,nbldpc_formal_v5a_multistage_q1024_p20_development_011,32,384,5.421010862427522e-20,nbldpc_v5a_ir56,dccb378a454dfb0d9b0830da64c6bfa188566032c09803ddbd2a0e76fca12245,2.168404344971009e-19,705,development,2,0,0,verified_success,0.2,4,03c9fe15dbb5f503959b5a8da41882ed0c6bd9414d596d4f1200f5417ab92329,1
e65240c21475efd6da81cf6c8dcbe2563fd9367be0cbc5757b70cd0abb0cd2e1,True,False,32,nbldpc_formal_v5a_multistage_q1024_p20_development_012,32,384,5.421010862427522e-20,nbldpc_v5a_ir56,dccb378a454dfb0d9b0830da64c6bfa188566032c09803ddbd2a0e76fca12245,2.168404344971009e-19,705,development,3,0,0,verified_success,0.2,4,3e052106e6d5dccbd451cf337b79ddd0b1d92d1519b6712a080bc6d8f54eb60b,1
07a1d22e231b9a9db10b51587927fd9c157cd6addf9e2314b9ba8594b6bc13a9,True,False,32,nbldpc_formal_v5a_multistage_q1024_p20_development_013,32,384,5.421010862427522e-20,nbldpc_v5a_ir56,dccb378a454dfb0d9b0830da64c6bfa188566032c09803ddbd2a0e76fca12245,2.168404344971009e-19,705,development,2,0,0,verified_success,0.2,4,898d3e86c5ae65a8bf8508148008715044d9e318a8280a262a224fb7c222cb32,1
2bf2acdeac1d17231b4d6acf122211ead35aaf9628cc17a182492332e40b06b6,True,False,32,nbldpc_formal_v5a_multistage_q1024_p20_development_014,32,384,5.421010862427522e-20,nbldpc_v5a_ir56,dccb378a454dfb0d9b0830da64c6bfa188566032c09803ddbd2a0e76fca12245,2.168404344971009e-19,705,development,3,0,0,verified_success,0.2,4,e7f09bfbc2f824f522ea665a647c0455982ddb64735c2575148935046cf10dd8,1
3234d13198accd3a2228440d28ff5c4d6daea5ce9777ae2f1f8885fbaefe7279,True,False,32,nbldpc_formal_v5a_multistage_q1024_p20_development_015,32,384,5.421010862427522e-20,nbldpc_v5a_ir56,dccb378a454dfb0d9b0830da64c6bfa188566032c09803ddbd2a0e76fca12245,2.168404344971009e-19,705,development,3,0,0,verified_success,0.2,4,32a378d96b78c6774b9608c6164821e4b6751d0d2c91a626209a9a7786b95f10,1
0aec703439cc49addd8101c84fa83b7435be4ab5d983c20da5418b9fda9a8d87,True,False,32,nbldpc_formal_v5a_multistage_q1024_p20_development_016,32,384,5.421010862427522e-20,nbldpc_v5a_ir56,dccb378a454dfb0d9b0830da64c6bfa188566032c09803ddbd2a0e76fca12245,2.168404344971009e-19,705,development,2,0,0,verified_success,0.2,4,9ffbeb02386dfc82cf67d815b6df6477e50bac47435a83dcb8a14cced52d2f3b,1
bb3c505f92f33dbfaeae8fc48d79653dcf656f3c2bbadb031386f3377bf245f4,True,False,32,nbldpc_formal_v5a_multistage_q1024_p20_development_017,32,384,5.421010862427522e-20,nbldpc_v5a_ir56,dccb378a454dfb0d9b0830da64c6bfa188566032c09803ddbd2a0e76fca12245,2.168404344971009e-19,705,development,3,0,0,verified_success,0.2,4,f0a52824307eb09ca9058f702ab66fa7ecd48818a882a8119c54dbd3f1a3d58d,1
c216185cd3bcee344f61c041b4d6f97db0d8889bcf7a8d0c41e3b95b4515eeb8,True,False,32,nbldpc_formal_v5a_multistage_q1024_p20_development_018,32,384,5.421010862427522e-20,nbldpc_v5a_ir56,dccb378a454dfb0d9b0830da64c6bfa188566032c09803ddbd2a0e76fca12245,2.168404344971009e-19,705,development,3,0,0,verified_success,0.2,4,8d93c20620d140f338d39f32f4fa7895e09aadd77e35355217120f9bd6febf44,1
918e88a1cfa006970617bed37c2185df8341f8f570679c1bddc33294cde42189,True,False,32,nbldpc_formal_v5a_multistage_q1024_p20_development_019,32,384,5.421010862427522e-20,nbldpc_v5a_ir56,dccb378a454dfb0d9b0830da64c6bfa188566032c09803ddbd2a0e76fca12245,2.168404344971009e-19,705,development,3,0,0,verified_success,0.2,4,0f83bd7c2aa21b9fa307ce783fb6838ca5ae50213540fcafd02aed08fe0dd54b,1
f21092152ade723e917c5ad82c4c5a9b179b7f450d405a75c038b323f3169975,True,False,32,nbldpc_formal_v5a_multistage_q1024_p20_development_020,32,384,5.421010862427522e-20,nbldpc_v5a_ir56,dccb378a454dfb0d9b0830da64c6bfa188566032c09803ddbd2a0e76fca12245,2.168404344971009e-19,705,development,4,0,0,verified_success,0.2,4,174003ae9f663c725cbdd84d0d1a73ddf2717af8d14114cbc527dabb941f4da1,1
86c07c4c0d2903ca7ec5c9b9a198bc3164582b74ba6aa51dd034e1d3d40895be,True,False,32,nbldpc_formal_v5a_multistage_q1024_p20_development_021,32,384,5.421010862427522e-20,nbldpc_v5a_ir56,dccb378a454dfb0d9b0830da64c6bfa188566032c09803ddbd2a0e76fca12245,2.168404344971009e-19,705,development,8,0,0,verified_success,0.2,4,ecd4afe8c0d4b3be8c76363cd9d4cdebe7b004e27f41bbcab706ee5a9dac1df7,1
96aa4191d8badb99a6355e6ec22a1fc9289c3a87316bfbc4af71e15cc2cdb33b,True,True,40,nbldpc_formal_v5a_multistage_q1024_p20_development_022,32,464,5.421010862427522e-20,nbldpc_v5a_ir56,dccb378a454dfb0d9b0830da64c6bfa188566032c09803ddbd2a0e76fca12245,2.168404344971009e-19,707,development,12,2,0,verified_success,0.2,7,246308d5ff3eb439271a155d86f13e4be912f95a570ec5351b189bb85163c4ff,1
d1c150fba37cbd5771880e8bf94d2948ec6a6872adc24e6665ee0daa30fab9e2,True,False,32,nbldpc_formal_v5a_multistage_q1024_p20_development_023,32,384,5.421010862427522e-20,nbldpc_v5a_ir56,dccb378a454dfb0d9b0830da64c6bfa188566032c09803ddbd2a0e76fca12245,2.168404344971009e-19,705,development,2,0,0,verified_success,0.2,4,b9956e7785685168fe6d17f2d97f957c6ba0acc3102b3cea0ba5a35337a44b41,1
aadbca6cee028754fbf8f1666a630b9a1b997c9b3cbc8a9e13505467f954aefd,True,False,32,nbldpc_formal_v5a_multistage_q1024_p20_development_024,32,384,5.421010862427522e-20,nbldpc_v5a_ir56,dccb378a454dfb0d9b0830da64c6bfa188566032c09803ddbd2a0e76fca12245,2.168404344971009e-19,705,development,8,0,0,verified_success,0.2,4,3ad9816fb549a661e2af39333bdeda318a5162a0ba056418f13a1a8691d63d23,1
eed5ec86c71ca49d39d28ed50357a73cc2b498f7fea6ef9d17d95f7cb0a48332,True,False,32,nbldpc_formal_v5a_multistage_q1024_p20_development_025,32,384,5.421010862427522e-20,nbldpc_v5a_ir56,dccb378a454dfb0d9b0830da64c6bfa188566032c09803ddbd2a0e76fca12245,2.168404344971009e-19,705,development,2,0,0,verified_success,0.2,4,70914aa7d96964e1ff4b8128065ca22e40d04557572f87101586222b69c747d9,1
070a22eb2c895feacb06fa07b77a53beda8ffb04b4d21087de085e15aa6a4a3b,True,False,32,nbldpc_formal_v5a_multistage_q1024_p20_development_026,32,384,5.421010862427522e-20,nbldpc_v5a_ir56,dccb378a454dfb0d9b0830da64c6bfa188566032c09803ddbd2a0e76fca12245,2.168404344971009e-19,705,development,2,0,0,verified_success,0.2,4,422f24df491528abb12a444b717056797c307e5a412ad9a821b6f83cdb83702a,1
69672e913859cf5a64462b1674e6e805496ff1ae5d4bf9f5420b07ffe14c1890,True,False,32,nbldpc_formal_v5a_multistage_q1024_p20_development_027,32,384,5.421010862427522e-20,nbldpc_v5a_ir56,dccb378a454dfb0d9b0830da64c6bfa188566032c09803ddbd2a0e76fca12245,2.168404344971009e-19,705,development,3,0,0,verified_success,0.2,4,6fc105b6514d8a126f07815ca9db1906a510306f170bb3d35f50ef3ab406da50,1
8439b2453f5457812c44d1b73799bb81bdd4bc58bffb117c04b790667c9ff024,True,True,40,nbldpc_formal_v5a_multistage_q1024_p20_development_028,32,464,5.421010862427522e-20,nbldpc_v5a_ir56,dccb378a454dfb0d9b0830da64c6bfa188566032c09803ddbd2a0e76fca12245,2.168404344971009e-19,707,development,12,3,0,verified_success,0.2,7,692df2049e9f78a3e76d235524089a728dcf505290d78b71cc7865c6ab7d85a1,1
bc19b8d80459b9634ecab3c486a9b1756786ca442f7d08609d4131a0a5161746,True,False,32,nbldpc_formal_v5a_multistage_q1024_p20_development_029,32,384,5.421010862427522e-20,nbldpc_v5a_ir56,dccb378a454dfb0d9b0830da64c6bfa188566032c09803ddbd2a0e76fca12245,2.168404344971009e-19,705,development,2,0,0,verified_success,0.2,4,d3866b6adb90dd35fe8b0f00ef5296453a28a909dd27c93cf9add1c0323d8ddf,1
ba15ae9f8706f2989a41382eceed37bf568768ac5923f44c4a7d7f1b24e5261e,True,False,32,nbldpc_formal_v5a_multistage_q1024_p20_development_030,32,384,5.421010862427522e-20,nbldpc_v5a_ir56,dccb378a454dfb0d9b0830da64c6bfa188566032c09803ddbd2a0e76fca12245,2.168404344971009e-19,705,development,4,0,0,verified_success,0.2,4,73bce9e662e4de9791f7bed4c397d0079dd39d980745ed466d4975a63842587f,1
4943fb4c0379e8f8813a104dad7fd6ed96f6befc81b8ecae43f7f6d5e8aa8620,True,False,32,nbldpc_formal_v5a_multistage_q1024_p20_development_031,32,384,5.421010862427522e-20,nbldpc_v5a_ir56,dccb378a454dfb0d9b0830da64c6bfa188566032c09803ddbd2a0e76fca12245,2.168404344971009e-19,705,development,3,0,0,verified_success,0.2,4,905124e469dda1747e9259108fe53c742f343ebb9596734098aed2d8b2c81d93,1
4c71bfce3e5d8284630b4513fba866af164bc3f73c70b6abbba18b196e6aa16a,True,False,32,nbldpc_formal_v5a_multistage_q1024_p20_development_032,32,384,5.421010862427522e-20,nbldpc_v5a_ir56,dccb378a454dfb0d9b0830da64c6bfa188566032c09803ddbd2a0e76fca12245,2.168404344971009e-19,705,development,2,0,0,verified_success,0.2,4,67c314c3c5a8e41308d92bd3d41e041e5a360fe49992a43e8cd8db5d73459085,1
c5e594167c8f1d17bac96d51db44e5c7f6cb865ebe57d954118a839345bedd91,True,False,32,nbldpc_formal_v5a_multistage_q1024_p20_development_033,32,384,5.421010862427522e-20,nbldpc_v5a_ir56,dccb378a454dfb0d9b0830da64c6bfa188566032c09803ddbd2a0e76fca12245,2.168404344971009e-19,705,development,3,0,0,verified_success,0.2,4,1ee3433687da7f09ab03f006915d88bd083484c9a70867fa8955a13436dcc1c0,1
9404e9ff069a39868d8110342a3f64d2b772246974222bd614195dc534b50ac5,True,False,32,nbldpc_formal_v5a_multistage_q1024_p20_development_034,32,384,5.421010862427522e-20,nbldpc_v5a_ir56,dccb378a454dfb0d9b0830da64c6bfa188566032c09803ddbd2a0e76fca12245,2.168404344971009e-19,705,development,3,0,0,verified_success,0.2,4,cd50531fe9cbaf5c2df8f42886e7c5280355e4f665f4ad7d25134ed28b06c3f9,1
dc326afb6d16784785455b4550ed3eaf34e354990a4c31b2531b7f0b320e2e61,True,False,32,nbldpc_formal_v5a_multistage_q1024_p20_development_035,32,384,5.421010862427522e-20,nbldpc_v5a_ir56,dccb378a454dfb0d9b0830da64c6bfa188566032c09803ddbd2a0e76fca12245,2.168404344971009e-19,705,development,2,0,0,verified_success,0.2,4,2b2057eeaad4a40cba9b59f4668816d074ecd085b97f78d7a42d21c7404a3508,1
f309cd6d85ba73f8e8700d85f385903b6c54cfdbc984de2760197d9565167067,True,False,32,nbldpc_formal_v5a_multistage_q1024_p20_development_036,32,384,5.421010862427522e-20,nbldpc_v5a_ir56,dccb378a454dfb0d9b0830da64c6bfa188566032c09803ddbd2a0e76fca12245,2.168404344971009e-19,705,development,4,0,0,verified_success,0.2,4,5aa6d373ca13a4995f6fea938922c5f8d82820d6678b2472cde3f366245fcd37,1
90b2f4db4dbfb0687f3a53486de53346121193a916f42c9cca82313be1333a06,True,False,32,nbldpc_formal_v5a_multistage_q1024_p20_development_037,32,384,5.421010862427522e-20,nbldpc_v5a_ir56,dccb378a454dfb0d9b0830da64c6bfa188566032c09803ddbd2a0e76fca12245,2.168404344971009e-19,705,development,2,0,0,verified_success,0.2,4,a80d143e506447a6ee3b5a42151e74fa131443c7975d5a8e66f219e568bf697d,1
76302821cd7c74248ccc9d7015b907254e5da53422d0b3a53923cd29440f73da,True,False,32,nbldpc_formal_v5a_multistage_q1024_p20_development_038,32,384,5.421010862427522e-20,nbldpc_v5a_ir56,dccb378a454dfb0d9b0830da64c6bfa188566032c09803ddbd2a0e76fca12245,2.168404344971009e-19,705,development,5,0,0,verified_success,0.2,4,5cd5b647f87105e0fa5940d04acf3cf397b0a404c4b8d8d0ffd847d9dff5188a,1
0ca136c9b4f2fc547c1facdfd59e457bb339664b7ac9be08c11d090ad3aa9ff4,True,False,32,nbldpc_formal_v5a_multistage_q1024_p20_development_039,32,384,5.421010862427522e-20,nbldpc_v5a_ir56,dccb378a454dfb0d9b0830da64c6bfa188566032c09803ddbd2a0e76fca12245,2.168404344971009e-19,705,development,2,0,0,verified_success,0.2,4,fad23e9d29100c4ddf50310aa2e136bdbd289bb27488ef69944bdfa1c225879a,1
3fc79e9c7c5baf0bdc46c5a706ed19adb5346322151dda5ebc34ab7e2e1e3ae7,True,False,32,nbldpc_formal_v5a_multistage_q1024_p20_development_040,32,384,5.421010862427522e-20,nbldpc_v5a_ir56,dccb378a454dfb0d9b0830da64c6bfa188566032c09803ddbd2a0e76fca12245,2.168404344971009e-19,705,development,2,0,0,verified_success,0.2,4,d1ed25088f464f1f927fa093ab822d14757b2df7883a50fc74237d999fb9feb6,1
493901b8ce8be62933fbfbec89c964efef79cc6ca25122c2a05b67daea78c2b9,True,False,32,nbldpc_formal_v5a_multistage_q1024_p20_development_041,32,384,5.421010862427522e-20,nbldpc_v5a_ir56,dccb378a454dfb0d9b0830da64c6bfa188566032c09803ddbd2a0e76fca12245,2.168404344971009e-19,705,development,3,0,0,verified_success,0.2,4,fddf46f1a2acdfb05b1970479863ee70e248884c6d5ce7c10fffae2afa82637d,1
95b6698a3bbe395e30540da701ba583a045993471cca95e8dc9c486fb94e63b1,True,False,32,nbldpc_formal_v5a_multistage_q1024_p20_development_042,32,384,5.421010862427522e-20,nbldpc_v5a_ir56,dccb378a454dfb0d9b0830da64c6bfa188566032c09803ddbd2a0e76fca12245,2.168404344971009e-19,705,development,2,0,0,verified_success,0.2,4,52c275643caf22f373c2c99b0db5320b5954a64d03a90deb2e89bd731c4f6fb2,1
e32b633c3048d636dbd4346c2cda004f13a320e91dc1f5a88d9a506d32465837,True,False,32,nbldpc_formal_v5a_multistage_q1024_p20_development_043,32,384,5.421010862427522e-20,nbldpc_v5a_ir56,dccb378a454dfb0d9b0830da64c6bfa188566032c09803ddbd2a0e76fca12245,2.168404344971009e-19,705,development,3,0,0,verified_success,0.2,4,8361b31e4c244ffdd76bbe8638a8003539d10a988e1046836b672d3d6af05e8e,1
750eb6d68c78279d70674476140368eed2e07ff0bd56a2db9e5d312957479f2d,True,False,32,nbldpc_formal_v5a_multistage_q1024_p20_development_044,32,384,5.421010862427522e-20,nbldpc_v5a_ir56,dccb378a454dfb0d9b0830da64c6bfa188566032c09803ddbd2a0e76fca12245,2.168404344971009e-19,705,development,3,0,0,verified_success,0.2,4,ac60ea9602d827114e073bffadf4a366cc5c2afe5904fa73bb25ac18d8786be0,1
a33fad6fab438dd15b994a602d4a7830333cda80992d1a151b7932d4bccef221,True,False,32,nbldpc_formal_v5a_multistage_q1024_p20_development_045,32,384,5.421010862427522e-20,nbldpc_v5a_ir56,dccb378a454dfb0d9b0830da64c6bfa188566032c09803ddbd2a0e76fca12245,2.168404344971009e-19,705,development,3,0,0,verified_success,0.2,4,24112d81f95190e5146f8712199f4763311f13e9d27d975af90fcf2b69fa9b5a,1
c7d2800ca7bc30ecb4abc762b6b4d448d2d23f5171ae6bfe4c81e25103b0a7fc,True,False,32,nbldpc_formal_v5a_multistage_q1024_p20_development_046,32,384,5.421010862427522e-20,nbldpc_v5a_ir56,dccb378a454dfb0d9b0830da64c6bfa188566032c09803ddbd2a0e76fca12245,2.168404344971009e-19,705,development,2,0,0,verified_success,0.2,4,bf1850cdd864628486a9c82472694eab94d4dcc581c2e29849c7fdf55441c65a,1
c7b4851f1bf707aa5935e79e1a06a3cc3a2cd35d07750b9636a0f62850cc452c,True,False,32,nbldpc_formal_v5a_multistage_q1024_p20_development_047,32,384,5.421010862427522e-20,nbldpc_v5a_ir56,dccb378a454dfb0d9b0830da64c6bfa188566032c09803ddbd2a0e76fca12245,2.168404344971009e-19,705,development,2,0,0,verified_success,0.2,4,ce9759bc8ad296a123272ced7c90ba7abc16abaa719446775a98b05fbc4636ae,1
1393d68a44a8def6a194fa9a1fa578bfc58528851fd5c56dd6cfec578cd382f0,True,False,32,nbldpc_formal_v5a_multistage_q1024_p20_development_048,32,384,5.421010862427522e-20,nbldpc_v5a_ir56,dccb378a454dfb0d9b0830da64c6bfa188566032c09803ddbd2a0e76fca12245,2.168404344971009e-19,705,development,2,0,0,verified_success,0.2,4,4e290cdec0f4c249b236ebe03632cc712e1ffbdc09ae2407862926ec02bae227,1
19b4bdcc4323853101690b692bbf8bfcbeac7be7c28e06d0cbfbf1a554637261,True,False,32,nbldpc_formal_v5a_multistage_q1024_p20_development_049,32,384,5.421010862427522e-20,nbldpc_v5a_ir56,dccb378a454dfb0d9b0830da64c6bfa188566032c09803ddbd2a0e76fca12245,2.168404344971009e-19,705,development,2,0,0,verified_success,0.2,4,6844935e22b7d6d20ad18c3c1b3df24c7e38543008d50e75c8674409c95184c6,1
f953f69ddbb12850351f70ee3b3d406035eee7d9f94ca898bfbf23d13c1d08d5,True,True,40,nbldpc_formal_v5a_multistage_q1024_p20_development_050,32,464,5.421010862427522e-20,nbldpc_v5a_ir56,dccb378a454dfb0d9b0830da64c6bfa188566032c09803ddbd2a0e76fca12245,2.168404344971009e-19,707,development,12,1,0,verified_success,0.2,7,80cce79127cc4530d098fd25d21fccfd5fdd3d27fc751b9c880a7a65b49910ef,1
5fe3ce2364356c0da5264eba82ef5b98184fa4f7912fc2399bfbef63360016ac,True,False,32,nbldpc_formal_v5a_multistage_q1024_p20_development_051,32,384,5.421010862427522e-20,nbldpc_v5a_ir56,dccb378a454dfb0d9b0830da64c6bfa188566032c09803ddbd2a0e76fca12245,2.168404344971009e-19,705,development,3,0,0,verified_success,0.2,4,5a45095de7e40db1e8c1b427b94824c663abbb5e31a77200920ba42a0a6eb8e2,1
23e22208ee88f6e698349a205563a364c2af4e18650b29c32d47c087dca99e91,True,False,32,nbldpc_formal_v5a_multistage_q1024_p20_development_052,32,384,5.421010862427522e-20,nbldpc_v5a_ir56,dccb378a454dfb0d9b0830da64c6bfa188566032c09803ddbd2a0e76fca12245,2.168404344971009e-19,705,development,2,0,0,verified_success,0.2,4,2b6c07dbeb90f7121ecd66fdfa0e0c6ceb1ee5ce7963c56a1fed6e73f9a2d614,1
a1ad71ece3f3c3fdb45d6acd2c3d17bc711fdc7d46a54d63e3ea4c648b2128ce,True,False,32,nbldpc_formal_v5a_multistage_q1024_p20_development_053,32,384,5.421010862427522e-20,nbldpc_v5a_ir56,dccb378a454dfb0d9b0830da64c6bfa188566032c09803ddbd2a0e76fca12245,2.168404344971009e-19,705,development,3,0,0,verified_success,0.2,4,69ae524a46c6464b32006074f35514792c827946332c1c3803f4ae70fa83353f,1
4001879b9a533d38c4ed7953d78637bf64aac2ee50d33b0c797d279c4b095768,True,False,32,nbldpc_formal_v5a_multistage_q1024_p20_development_054,32,384,5.421010862427522e-20,nbldpc_v5a_ir56,dccb378a454dfb0d9b0830da64c6bfa188566032c09803ddbd2a0e76fca12245,2.168404344971009e-19,705,development,2,0,0,verified_success,0.2,4,93e74c1b4b60445028b0727ed1ed8b0d14ba3c64e06ca1efb98e50c1dfd55a75,1
a5a838388b252e569b6b5bf111b29ccf7b684e05b7da84d79dd1184ea8489575,True,False,32,nbldpc_formal_v5a_multistage_q1024_p20_development_055,32,384,5.421010862427522e-20,nbldpc_v5a_ir56,dccb378a454dfb0d9b0830da64c6bfa188566032c09803ddbd2a0e76fca12245,2.168404344971009e-19,705,development,2,0,0,verified_success,0.2,4,8ae30ef8125f0f265b0637aba624b3131af728f6b68e02313e017ec926591e87,1
15644e817e407c7cfc201809123f39a77bf58e971ddfa416bd581cc333fe812f,True,False,32,nbldpc_formal_v5a_multistage_q1024_p20_development_056,32,384,5.421010862427522e-20,nbldpc_v5a_ir56,dccb378a454dfb0d9b0830da64c6bfa188566032c09803ddbd2a0e76fca12245,2.168404344971009e-19,705,development,2,0,0,verified_success,0.2,4,6faec7efd2c8c6480536d63fa0dcdee2d64a756c09a48024fd840f21f4ef66d5,1
766cb547319cd8fdd59e3bfd875d4b337dacf6d4522a0117219014e73c1ef0c5,True,False,32,nbldpc_formal_v5a_multistage_q1024_p20_development_057,32,384,5.421010862427522e-20,nbldpc_v5a_ir56,dccb378a454dfb0d9b0830da64c6bfa188566032c09803ddbd2a0e76fca12245,2.168404344971009e-19,705,development,3,0,0,verified_success,0.2,4,4763b36133229b992c6a9188dfd892438e7e44e5fad694b55cba672492543296,1
e602c60da8a11111e4ae73443228588fdebc59d8b99eb9fe8946cfca85fcf29e,True,False,32,nbldpc_formal_v5a_multistage_q1024_p20_development_058,32,384,5.421010862427522e-20,nbldpc_v5a_ir56,dccb378a454dfb0d9b0830da64c6bfa188566032c09803ddbd2a0e76fca12245,2.168404344971009e-19,705,development,2,0,0,verified_success,0.2,4,98a5dbc6003b00ad8574845e31cf1002b023d11a66cff5e582f39e76abc5eb29,1
a21aebe462d88ff56741f5aa850bfeee42783c1170144bec2758820e4db71e5e,True,True,40,nbldpc_formal_v5a_multistage_q1024_p20_development_059,32,464,5.421010862427522e-20,nbldpc_v5a_ir56,dccb378a454dfb0d9b0830da64c6bfa188566032c09803ddbd2a0e76fca12245,2.168404344971009e-19,707,development,12,2,0,verified_success,0.2,7,ddef54da7848ad842c0277be48de1ac80177143baa96b6cca22bc2bf8b2a5853,1
