dataset_id,method,frame_idx,decode_success,verify_success,raw_frame_ser,raw_frame_ber,post_frame_ser,post_frame_ber,leak_bits_frame,iterations_used,runtime_ms,passes_used,total_blocks_checked,parity_disclosures_bits,bisection_disclosures_bits,verification_bits,other_disclosures_bits,candidate_flips,verified_flips,block_size_schedule,num_passes,notes,dimension,bin_width_ps,data_mode,frame_cap,permutation_mode,seed,param_hash
real_typeii_20db_d1024_bw100_blk0,cascade_lite,3,True,True,0.25390625,0.025390625,0.0,0.0,2449.0,177,109.97839999618009,3,1120,2240,177,32,0,65,65,"8,4,16,13",3,leakage_accounting=exact_internal_transcript,1024,100,real_data,4,seeded_random,0,1cdb1b55b06d0718
real_typeii_20db_d1024_bw100_blk0,cascade_lite,0,True,True,0.2421875,0.02421875,0.0,0.0,2142.0,220,26.296299998648465,4,945,1890,220,32,0,62,62,"12,6,24,13",4,leakage_accounting=exact_internal_transcript,1024,100,real_data,4,seeded_random,0,7ee822c7f60512c0
real_typeii_20db_d1024_bw100_blk0,cascade_lite,1,True,True,0.20703125,0.020703125,0.0,0.0,2111.0,189,33.44010000000708,4,945,1890,189,32,0,53,53,"12,6,24,13",4,leakage_accounting=exact_internal_transcript,1024,100,real_data,4,seeded_random,0,7ee822c7f60512c0
real_typeii_20db_d1024_bw100_blk0,cascade_lite,2,True,True,0.2265625,0.02265625,0.0,0.0,2117.0,195,74.09629999892786,4,945,1890,195,32,0,58,58,"12,6,24,13",4,leakage_accounting=exact_internal_transcript,1024,100,real_data,4,seeded_random,0,7ee822c7f60512c0
real_typeii_20db_d1024_bw100_blk0,cascade_lite,3,True,True,0.25390625,0.025390625,0.0,0.0,2150.0,226,148.85289999074303,4,946,1892,226,32,0,65,65,"12,6,24,13",4,leakage_accounting=exact_internal_transcript,1024,100,real_data,4,seeded_random,0,7ee822c7f60512c0
real_typeii_20db_d1024_bw100_blk0,cascade_lite,0,True,True,0.2421875,0.02421875,0.0,0.0,1748.0,220,13.288299989653751,3,748,1496,220,32,0,62,62,"12,6,24,13",3,leakage_accounting=exact_internal_transcript,1024,100,real_data,4,seeded_random,0,e41b94e22127bc2a
real_typeii_20db_d1024_bw100_blk0,cascade_lite,1,True,True,0.20703125,0.020703125,0.0,0.0,1717.0,189,71.20920001761988,3,748,1496,189,32,0,53,53,"12,6,24,13",3,leakage_accounting=exact_internal_transcript,1024,100,real_data,4,seeded_random,0,e41b94e22127bc2a
real_typeii_20db_d1024_bw100_blk0,cascade_lite,2,True,True,0.2265625,0.02265625,0.0,0.0,1723.0,195,73.91800000914373,3,748,1496,195,32,0,58,58,"12,6,24,13",3,leakage_accounting=exact_internal_transcript,1024,100,real_data,4,seeded_random,0,e41b94e22127bc2a
real_typeii_20db_d1024_bw100_blk0,cascade_lite,3,True,True,0.25390625,0.025390625,0.0,0.0,1756.0,226,129.86759998602793,3,749,1498,226,32,0,65,65,"12,6,24,13",3,leakage_accounting=exact_internal_transcript,1024,100,real_data,4,seeded_random,0,e41b94e22127bc2a
real_typeii_20db_d1024_bw100_blk0,cascade_lite,0,True,True,0.2421875,0.02421875,0.0,0.0,2848.0,182,46.484799997415394,4,1317,2634,182,32,0,62,62,"8,4,16,13",4,leakage_accounting=exact_internal_transcript,1024,100,real_data,4,seeded_random,0,d8c9e97fcf2fa52f
real_typeii_20db_d1024_bw100_blk0,cascade_lite,1,True,True,0.20703125,0.020703125,0.0,0.0,2823.0,157,48.60710000502877,4,1317,2634,157,32,0,53,53,"8,4,16,13",4,leakage_accounting=exact_internal_transcript,1024,100,real_data,4,seeded_random,0,d8c9e97fcf2fa52f
real_typeii_20db_d1024_bw100_blk0,cascade_lite,2,True,True,0.2265625,0.02265625,0.0,0.0,2831.0,163,58.021900011226535,4,1318,2636,163,32,0,58,58,"8,4,16,13",4,leakage_accounting=exact_internal_transcript,1024,100,real_data,4,seeded_random,0,d8c9e97fcf2fa52f
real_typeii_20db_d1024_bw100_blk0,cascade_lite,3,True,True,0.25390625,0.025390625,0.0,0.0,2843.0,177,124.34599999687634,4,1317,2634,177,32,0,65,65,"8,4,16,13",4,leakage_accounting=exact_internal_transcript,1024,100,real_data,4,seeded_random,0,d8c9e97fcf2fa52f
real_typeii_20db_d1024_bw200_blk0,cascade_lite,0,True,True,0.25,0.025,0.0,0.0,876.0,278,54.83580002328381,3,283,566,278,32,0,64,64,"16,32,64,128",3,leakage_accounting=exact_internal_transcript,1024,200,real_data,4,seeded_random,0,7bb66119b31ce8cd
real_typeii_20db_d1024_bw200_blk0,cascade_lite,1,True,True,0.2265625,0.02265625,0.0,0.0,840.0,246,32.85119999782182,3,281,562,246,32,0,58,58,"16,32,64,128",3,leakage_accounting=exact_internal_transcript,1024,200,real_data,4,seeded_random,0,7bb66119b31ce8cd
real_typeii_20db_d1024_bw200_blk0,cascade_lite,2,True,True,0.2421875,0.02421875,0.0,0.0,856.0,264,98.6212000134401,3,280,560,264,32,0,62,62,"16,32,64,128",3,leakage_accounting=exact_internal_transcript,1024,200,real_data,4,seeded_random,0,7bb66119b31ce8cd
real_typeii_20db_d1024_bw200_blk0,cascade_lite,3,True,True,0.28125,0.028125,0.0,0.0,906.0,308,57.77060001855716,3,283,566,308,32,0,72,72,"16,32,64,128",3,leakage_accounting=exact_internal_transcript,1024,200,real_data,4,seeded_random,0,7bb66119b31ce8cd
real_typeii_20db_d16_bw100_blk0,cascade_lite,0,True,True,0.19921875,0.064453125,0.0,0.0,1008.0,210,56.117800006177276,4,383,766,210,32,0,66,66,"16,32,64,128",4,leakage_accounting=exact_internal_transcript,16,100,real_data,4,seeded_random,0,3ddb0e813f8c9fa7
real_typeii_20db_d16_bw100_blk0,cascade_lite,0,True,True,0.19921875,0.064453125,0.0,0.0,850.0,210,104.65090000070632,3,304,608,210,32,0,66,66,"16,32,64,128",3,leakage_accounting=exact_internal_transcript,16,100,real_data,4,seeded_random,0,7bb66119b31ce8cd
real_typeii_20db_d1024_bw180_blk0,cascade_lite,0,True,True,0.2265625,0.02265625,0.0,0.0,2434.0,162,73.7342000065837,3,1120,2240,162,32,0,58,58,"8,4,16,13",3,leakage_accounting=exact_internal_transcript,1024,180,real_data,4,seeded_random,0,1cdb1b55b06d0718
real_typeii_20db_d1024_bw180_blk0,cascade_lite,1,True,True,0.2890625,0.02890625,0.0,0.0,2479.0,205,78.65129999117926,3,1121,2242,205,32,0,74,74,"8,4,16,13",3,leakage_accounting=exact_internal_transcript,1024,180,real_data,4,seeded_random,0,1cdb1b55b06d0718
real_typeii_20db_d1024_bw180_blk0,cascade_lite,2,True,True,0.23828125,0.023828125,0.0,0.0,2447.0,175,43.76190001494251,3,1120,2240,175,32,0,61,61,"8,4,16,13",3,leakage_accounting=exact_internal_transcript,1024,180,real_data,4,seeded_random,0,1cdb1b55b06d0718
real_typeii_20db_d1024_bw180_blk0,cascade_lite,3,True,True,0.27734375,0.027734375,0.0,0.0,2475.0,203,106.8671999964863,3,1120,2240,203,32,0,71,71,"8,4,16,13",3,leakage_accounting=exact_internal_transcript,1024,180,real_data,4,seeded_random,0,1cdb1b55b06d0718
real_typeii_20db_d16_bw100_blk0,cascade_lite,0,True,True,0.19921875,0.064453125,0.0,0.0,1008.0,210,107.16079999110661,4,383,766,210,32,0,66,66,"12,6,24,13",4,leakage_accounting=exact_internal_transcript,16,100,real_data,4,seeded_random,0,7ee822c7f60512c0
real_typeii_20db_d1024_bw180_blk0,cascade_lite,0,True,True,0.2265625,0.02265625,0.0,0.0,852.0,260,46.24130000593141,3,280,560,260,32,0,58,58,"16,32,64,128",3,leakage_accounting=exact_internal_transcript,1024,180,real_data,4,seeded_random,0,7bb66119b31ce8cd
real_typeii_20db_d1024_bw180_blk0,cascade_lite,1,True,False,0.2890625,0.02890625,0.0078125,0.00078125,915.0,321,66.80770000093617,3,281,562,321,32,0,72,72,"16,32,64,128",3,leakage_accounting=exact_internal_transcript,1024,180,real_data,4,seeded_random,0,7bb66119b31ce8cd
real_typeii_20db_d1024_bw180_blk0,cascade_lite,2,True,False,0.23828125,0.023828125,0.0078125,0.00078125,852.0,260,106.91249999217689,3,280,560,260,32,0,59,59,"16,32,64,128",3,leakage_accounting=exact_internal_transcript,1024,180,real_data,4,seeded_random,0,7bb66119b31ce8cd
real_typeii_20db_d1024_bw180_blk0,cascade_lite,3,True,False,0.27734375,0.027734375,0.0078125,0.00078125,900.0,304,173.80220000632107,3,282,564,304,32,0,69,69,"16,32,64,128",3,leakage_accounting=exact_internal_transcript,1024,180,real_data,4,seeded_random,0,7bb66119b31ce8cd
real_typeii_20db_d1024_bw180_blk0,cascade_lite,0,True,True,0.2265625,0.02265625,0.0,0.0,2119.0,197,63.353300007293,4,945,1890,197,32,0,58,58,"12,6,24,13",4,leakage_accounting=exact_internal_transcript,1024,180,real_data,4,seeded_random,0,7ee822c7f60512c0
real_typeii_20db_d1024_bw180_blk0,cascade_lite,1,True,True,0.2890625,0.02890625,0.0,0.0,2176.0,254,60.29259998467751,4,945,1890,254,32,0,74,74,"12,6,24,13",4,leakage_accounting=exact_internal_transcript,1024,180,real_data,4,seeded_random,0,7ee822c7f60512c0
real_typeii_20db_d1024_bw180_blk0,cascade_lite,2,True,True,0.23828125,0.023828125,0.0,0.0,2135.0,213,107.97069998807274,4,945,1890,213,32,0,61,61,"12,6,24,13",4,leakage_accounting=exact_internal_transcript,1024,180,real_data,4,seeded_random,0,7ee822c7f60512c0
real_typeii_20db_d1024_bw180_blk0,cascade_lite,3,True,True,0.27734375,0.027734375,0.0,0.0,2163.0,239,116.0575000103563,4,946,1892,239,32,0,71,71,"12,6,24,13",4,leakage_accounting=exact_internal_transcript,1024,180,real_data,4,seeded_random,0,7ee822c7f60512c0
real_typeii_20db_d16_bw100_blk0,cascade_lite,0,True,True,0.19921875,0.064453125,0.0,0.0,850.0,210,129.94549999712035,3,304,608,210,32,0,66,66,"12,6,24,13",3,leakage_accounting=exact_internal_transcript,16,100,real_data,4,seeded_random,0,e41b94e22127bc2a
real_typeii_20db_d16_bw180_blk0,cascade_lite,0,True,False,0.1171875,0.0458984375,0.0078125,0.001953125,786.0,148,23.10120000038296,3,303,606,148,32,0,45,45,"12,6,24,13",3,leakage_accounting=exact_internal_transcript,16,180,real_data,4,seeded_random,0,e41b94e22127bc2a
real_typeii_20db_d16_bw180_blk0,cascade_lite,0,True,True,0.1171875,0.0458984375,0.0,0.0,1211.0,125,62.81699999817647,4,527,1054,125,32,0,47,47,"16,32,64,128",4,leakage_accounting=exact_internal_transcript,16,180,real_data,4,seeded_random,0,3ddb0e813f8c9fa7
real_typeii_20db_d16_bw100_blk0,cascade_lite,0,True,True,0.19921875,0.064453125,0.0,0.0,1255.0,167,79.94809999945574,4,528,1056,167,32,0,66,66,"8,4,16,13",4,leakage_accounting=exact_internal_transcript,16,100,real_data,4,seeded_random,0,d8c9e97fcf2fa52f
real_typeii_20db_d16_bw180_blk0,cascade_lite,0,True,True,0.1171875,0.0458984375,0.0,0.0,1053.0,125,46.483099984470755,3,448,896,125,32,0,47,47,"8,4,16,13",3,leakage_accounting=exact_internal_transcript,16,180,real_data,4,seeded_random,0,1cdb1b55b06d0718
real_typeii_20db_d16_bw100_blk0,cascade_lite,0,True,True,0.19921875,0.064453125,0.0,0.0,1097.0,167,136.25619999947958,3,449,898,167,32,0,66,66,"8,4,16,13",3,leakage_accounting=exact_internal_transcript,16,100,real_data,4,seeded_random,0,1cdb1b55b06d0718
real_typeii_20db_d1024_bw180_blk0,cascade_lite,0,True,True,0.2265625,0.02265625,0.0,0.0,2828.0,162,97.04980000969954,4,1317,2634,162,32,0,58,58,"8,4,16,13",4,leakage_accounting=exact_internal_transcript,1024,180,real_data,4,seeded_random,0,d8c9e97fcf2fa52f
real_typeii_20db_d1024_bw180_blk0,cascade_lite,1,True,True,0.2890625,0.02890625,0.0,0.0,2873.0,205,114.95370001648553,4,1318,2636,205,32,0,74,74,"8,4,16,13",4,leakage_accounting=exact_internal_transcript,1024,180,real_data,4,seeded_random,0,d8c9e97fcf2fa52f
real_typeii_20db_d1024_bw180_blk0,cascade_lite,2,True,True,0.23828125,0.023828125,0.0,0.0,2841.0,175,55.52059999899939,4,1317,2634,175,32,0,61,61,"8,4,16,13",4,leakage_accounting=exact_internal_transcript,1024,180,real_data,4,seeded_random,0,d8c9e97fcf2fa52f
real_typeii_20db_d1024_bw180_blk0,cascade_lite,3,True,True,0.27734375,0.027734375,0.0,0.0,2869.0,203,136.36189998942427,4,1317,2634,203,32,0,71,71,"8,4,16,13",4,leakage_accounting=exact_internal_transcript,1024,180,real_data,4,seeded_random,0,d8c9e97fcf2fa52f
real_typeii_20db_d16_bw180_blk0,cascade_lite,0,True,True,0.1171875,0.0458984375,0.0,0.0,1211.0,125,70.13480001478456,4,527,1054,125,32,0,47,47,"8,4,16,13",4,leakage_accounting=exact_internal_transcript,16,180,real_data,4,seeded_random,0,d8c9e97fcf2fa52f
real_typeii_20db_d16_bw60_blk0,cascade_lite,0,True,False,0.23828125,0.06640625,0.02734375,0.0068359375,554.0,280,61.36980000883341,3,121,242,280,32,0,61,61,"16,32,64,128",3,leakage_accounting=exact_internal_transcript,16,60,real_data,4,seeded_random,0,7bb66119b31ce8cd
real_typeii_20db_d16_bw60_blk0,cascade_lite,0,True,True,0.23828125,0.06640625,0.0,0.0,1272.0,182,75.84010000573471,4,529,1058,182,32,0,68,68,"16,32,64,128",4,leakage_accounting=exact_internal_transcript,16,60,real_data,4,seeded_random,0,3ddb0e813f8c9fa7
real_typeii_20db_d1024_bw180_blk0,cascade_lite,0,True,True,0.2265625,0.02265625,0.0,0.0,1725.0,197,33.44999998807907,3,748,1496,197,32,0,58,58,"12,6,24,13",3,leakage_accounting=exact_internal_transcript,1024,180,real_data,4,seeded_random,0,e41b94e22127bc2a
real_typeii_20db_d1024_bw180_blk0,cascade_lite,1,True,True,0.2890625,0.02890625,0.0,0.0,1782.0,254,101.27210000064224,3,748,1496,254,32,0,74,74,"12,6,24,13",3,leakage_accounting=exact_internal_transcript,1024,180,real_data,4,seeded_random,0,e41b94e22127bc2a
real_typeii_20db_d1024_bw180_blk0,cascade_lite,2,True,True,0.23828125,0.023828125,0.0,0.0,1741.0,213,171.31020000670105,3,748,1496,213,32,0,61,61,"12,6,24,13",3,leakage_accounting=exact_internal_transcript,1024,180,real_data,4,seeded_random,0,e41b94e22127bc2a
real_typeii_20db_d1024_bw180_blk0,cascade_lite,3,True,True,0.27734375,0.027734375,0.0,0.0,1769.0,239,167.47110002324916,3,749,1498,239,32,0,71,71,"12,6,24,13",3,leakage_accounting=exact_internal_transcript,1024,180,real_data,4,seeded_random,0,e41b94e22127bc2a
real_typeii_20db_d16_bw60_blk0,cascade_lite,0,True,True,0.23828125,0.06640625,0.0,0.0,1272.0,182,65.67919999361038,4,529,1058,182,32,0,68,68,"12,6,24,13",4,leakage_accounting=exact_internal_transcript,16,60,real_data,4,seeded_random,0,7ee822c7f60512c0
real_typeii_20db_d1024_bw200_blk0,cascade_lite,0,True,True,0.25,0.025,0.0,0.0,916.0,278,83.08419998502359,4,303,606,278,32,0,64,64,"16,32,64,128",4,leakage_accounting=exact_internal_transcript,1024,200,real_data,4,seeded_random,0,3ddb0e813f8c9fa7
real_typeii_20db_d1024_bw200_blk0,cascade_lite,1,True,True,0.2265625,0.02265625,0.0,0.0,880.0,246,112.23159998189658,4,301,602,246,32,0,58,58,"16,32,64,128",4,leakage_accounting=exact_internal_transcript,1024,200,real_data,4,seeded_random,0,3ddb0e813f8c9fa7
real_typeii_20db_d1024_bw200_blk0,cascade_lite,2,True,True,0.2421875,0.02421875,0.0,0.0,896.0,264,143.0720999778714,4,300,600,264,32,0,62,62,"16,32,64,128",4,leakage_accounting=exact_internal_transcript,1024,200,real_data,4,seeded_random,0,3ddb0e813f8c9fa7
real_typeii_20db_d1024_bw200_blk0,cascade_lite,3,True,True,0.28125,0.028125,0.0,0.0,946.0,308,92.99859998282045,4,303,606,308,32,0,72,72,"16,32,64,128",4,leakage_accounting=exact_internal_transcript,1024,200,real_data,4,seeded_random,0,3ddb0e813f8c9fa7
real_typeii_20db_d1024_bw180_blk0,cascade_lite,0,True,True,0.2265625,0.02265625,0.0,0.0,892.0,260,125.20810001296923,4,300,600,260,32,0,58,58,"16,32,64,128",4,leakage_accounting=exact_internal_transcript,1024,180,real_data,4,seeded_random,0,3ddb0e813f8c9fa7
real_typeii_20db_d1024_bw180_blk0,cascade_lite,1,True,True,0.2890625,0.02890625,0.0,0.0,969.0,335,95.7689999777358,4,301,602,335,32,0,74,74,"16,32,64,128",4,leakage_accounting=exact_internal_transcript,1024,180,real_data,4,seeded_random,0,3ddb0e813f8c9fa7
real_typeii_20db_d1024_bw180_blk0,cascade_lite,2,True,True,0.23828125,0.023828125,0.0,0.0,906.0,274,177.85839998396114,4,300,600,274,32,0,61,61,"16,32,64,128",4,leakage_accounting=exact_internal_transcript,1024,180,real_data,4,seeded_random,0,3ddb0e813f8c9fa7
real_typeii_20db_d1024_bw180_blk0,cascade_lite,3,True,True,0.27734375,0.027734375,0.0,0.0,954.0,318,54.77059999248013,4,302,604,318,32,0,71,71,"16,32,64,128",4,leakage_accounting=exact_internal_transcript,1024,180,real_data,4,seeded_random,0,3ddb0e813f8c9fa7
real_typeii_20db_d16_bw60_blk0,cascade_lite,0,True,True,0.23828125,0.06640625,0.0,0.0,1114.0,182,80.25800000177696,3,450,900,182,32,0,68,68,"12,6,24,13",3,leakage_accounting=exact_internal_transcript,16,60,real_data,4,seeded_random,0,e41b94e22127bc2a
real_typeii_20db_d16_bw180_blk0,cascade_lite,0,True,True,0.1171875,0.0458984375,0.0,0.0,1053.0,125,168.41500002192333,3,448,896,125,32,0,47,47,"16,32,64,128",3,leakage_accounting=exact_internal_transcript,16,180,real_data,4,seeded_random,0,7bb66119b31ce8cd
real_typeii_20db_d32_bw180_blk0,cascade_lite,0,True,True,0.16796875,0.075,0.0,0.0,1109.0,315,57.09650000790134,3,381,762,315,32,0,96,96,"16,32,64,128",3,leakage_accounting=exact_internal_transcript,32,180,real_data,4,seeded_random,0,7bb66119b31ce8cd
real_typeii_20db_d1024_bw200_blk0,cascade_lite,0,True,True,0.25,0.025,0.0,0.0,1755.0,223,112.40519999410026,3,750,1500,223,32,0,64,64,"12,6,24,13",3,leakage_accounting=exact_internal_transcript,1024,200,real_data,4,seeded_random,0,e41b94e22127bc2a
real_typeii_20db_d1024_bw200_blk0,cascade_lite,1,True,True,0.2265625,0.02265625,0.0,0.0,1731.0,201,71.67669999762438,3,749,1498,201,32,0,58,58,"12,6,24,13",3,leakage_accounting=exact_internal_transcript,1024,200,real_data,4,seeded_random,0,e41b94e22127bc2a
real_typeii_20db_d1024_bw200_blk0,cascade_lite,2,True,True,0.2421875,0.02421875,0.0,0.0,1731.0,203,142.16550000128336,3,748,1496,203,32,0,62,62,"12,6,24,13",3,leakage_accounting=exact_internal_transcript,1024,200,real_data,4,seeded_random,0,e41b94e22127bc2a
real_typeii_20db_d1024_bw200_blk0,cascade_lite,3,True,True,0.28125,0.028125,0.0,0.0,1774.0,244,116.52449998655356,3,749,1498,244,32,0,72,72,"12,6,24,13",3,leakage_accounting=exact_internal_transcript,1024,200,real_data,4,seeded_random,0,e41b94e22127bc2a
real_typeii_20db_d16_bw180_blk0,cascade_lite,0,True,True,0.1171875,0.0458984375,0.0,0.0,1211.0,125,162.88930000155233,4,527,1054,125,32,0,47,47,"12,6,24,13",4,leakage_accounting=exact_internal_transcript,16,180,real_data,4,seeded_random,0,7ee822c7f60512c0
real_typeii_20db_d32_bw100_blk0,cascade_lite,0,True,True,0.23046875,0.0703125,0.0,0.0,1584.0,234,107.64060000656173,4,659,1318,234,32,0,90,90,"16,32,64,128",4,leakage_accounting=exact_internal_transcript,32,100,real_data,4,seeded_random,0,3ddb0e813f8c9fa7
real_typeii_20db_d1024_bw200_blk0,cascade_lite,0,True,True,0.25,0.025,0.0,0.0,2857.0,185,85.3818999894429,4,1320,2640,185,32,0,64,64,"8,4,16,13",4,leakage_accounting=exact_internal_transcript,1024,200,real_data,4,seeded_random,0,d8c9e97fcf2fa52f
real_typeii_20db_d1024_bw200_blk0,cascade_lite,1,True,True,0.2265625,0.02265625,0.0,0.0,2830.0,164,71.89089999883436,4,1317,2634,164,32,0,58,58,"8,4,16,13",4,leakage_accounting=exact_internal_transcript,1024,200,real_data,4,seeded_random,0,d8c9e97fcf2fa52f
real_typeii_20db_d1024_bw200_blk0,cascade_lite,2,True,True,0.2421875,0.02421875,0.0,0.0,2846.0,180,131.3021999958437,4,1317,2634,180,32,0,62,62,"8,4,16,13",4,leakage_accounting=exact_internal_transcript,1024,200,real_data,4,seeded_random,0,d8c9e97fcf2fa52f
real_typeii_20db_d1024_bw200_blk0,cascade_lite,3,True,True,0.28125,0.028125,0.0,0.0,2866.0,200,98.61939999973401,4,1317,2634,200,32,0,72,72,"8,4,16,13",4,leakage_accounting=exact_internal_transcript,1024,200,real_data,4,seeded_random,0,d8c9e97fcf2fa52f
real_typeii_20db_d32_bw100_blk0,cascade_lite,0,True,True,0.23046875,0.0703125,0.0,0.0,1386.0,234,131.71139999758452,3,560,1120,234,32,0,90,90,"16,32,64,128",3,leakage_accounting=exact_internal_transcript,32,100,real_data,4,seeded_random,0,7bb66119b31ce8cd
real_typeii_20db_d1024_bw200_blk0,cascade_lite,0,True,True,0.25,0.025,0.0,0.0,2463.0,185,66.1924000014551,3,1123,2246,185,32,0,64,64,"8,4,16,13",3,leakage_accounting=exact_internal_transcript,1024,200,real_data,4,seeded_random,0,1cdb1b55b06d0718
real_typeii_20db_d1024_bw200_blk0,cascade_lite,1,True,True,0.2265625,0.02265625,0.0,0.0,2436.0,164,113.17830000189133,3,1120,2240,164,32,0,58,58,"8,4,16,13",3,leakage_accounting=exact_internal_transcript,1024,200,real_data,4,seeded_random,0,1cdb1b55b06d0718
real_typeii_20db_d1024_bw200_blk0,cascade_lite,2,True,True,0.2421875,0.02421875,0.0,0.0,2452.0,180,69.52589997672476,3,1120,2240,180,32,0,62,62,"8,4,16,13",3,leakage_accounting=exact_internal_transcript,1024,200,real_data,4,seeded_random,0,1cdb1b55b06d0718
real_typeii_20db_d1024_bw200_blk0,cascade_lite,3,True,True,0.28125,0.028125,0.0,0.0,2472.0,200,120.76839999645017,3,1120,2240,200,32,0,72,72,"8,4,16,13",3,leakage_accounting=exact_internal_transcript,1024,200,real_data,4,seeded_random,0,1cdb1b55b06d0718
real_typeii_20db_d32_bw100_blk0,cascade_lite,0,True,True,0.23046875,0.0703125,0.0,0.0,1584.0,234,111.44519998924807,4,659,1318,234,32,0,90,90,"8,4,16,13",4,leakage_accounting=exact_internal_transcript,32,100,real_data,4,seeded_random,0,d8c9e97fcf2fa52f
real_typeii_20db_d16_bw60_blk0,cascade_lite,0,True,True,0.23828125,0.06640625,0.0,0.0,1114.0,182,191.15649999002926,3,450,900,182,32,0,68,68,"8,4,16,13",3,leakage_accounting=exact_internal_transcript,16,60,real_data,4,seeded_random,0,1cdb1b55b06d0718
real_typeii_20db_d32_bw100_blk0,cascade_lite,0,True,True,0.23046875,0.0703125,0.0,0.0,1386.0,234,125.38319997838698,3,560,1120,234,32,0,90,90,"12,6,24,13",3,leakage_accounting=exact_internal_transcript,32,100,real_data,4,seeded_random,0,e41b94e22127bc2a
real_typeii_20db_d32_bw100_blk0,cascade_lite,0,True,True,0.23046875,0.0703125,0.0,0.0,1584.0,234,148.2753999880515,4,659,1318,234,32,0,90,90,"12,6,24,13",4,leakage_accounting=exact_internal_transcript,32,100,real_data,4,seeded_random,0,7ee822c7f60512c0
real_typeii_20db_d32_bw180_blk0,cascade_lite,0,True,True,0.16796875,0.075,0.0,0.0,1307.0,315,136.48190000094473,4,480,960,315,32,0,96,96,"16,32,64,128",4,leakage_accounting=exact_internal_transcript,32,180,real_data,4,seeded_random,0,3ddb0e813f8c9fa7
